matchid,winner,hero_1_A,hero_2_A,hero_3_A,hero_4_A,hero_5_A,hero_6_A,hero_1_B,hero_2_B,hero_3_B,hero_4_B,hero_5_B,hero_6_B
5706087,The Amber Hand,Warden,Paradox,Ivy,Wraith,Seven,Kelvin,Haze,Lash,Infernus,Bebop,Yamato,Vindicta
5706090,The Sapphire Flame,McGinnis,Lash,Haze,Mo & Krill,Infernus,Wraith,Vindicta,Dynamo,Bebop,Warden,Grey Talon,Kelvin
5706091,The Amber Hand,Infernus,Shiv,Vindicta,Ivy,Viscous,Seven,McGinnis,Paradox,Haze,Dynamo,Lash,Abrams
5706093,The Sapphire Flame,Seven,Mo & Krill,Grey Talon,McGinnis,Infernus,Dynamo,Wraith,Vindicta,Haze,Abrams,Pocket,Shiv
5706094,The Sapphire Flame,Yamato,Pocket,Bebop,Infernus,Lady Geist,Warden,Wraith,Haze,McGinnis,Grey Talon,Seven,Vindicta
5706095,The Amber Hand,Vindicta,Pocket,Seven,Bebop,Haze,Grey Talon,Ivy,Lady Geist,McGinnis,Dynamo,Wraith,Viscous
5706096,The Amber Hand,Paradox,Seven,Dynamo,Haze,Vindicta,Wraith,Grey Talon,Bebop,Pocket,Infernus,Abrams,Ivy
5706100,The Sapphire Flame,Wraith,Haze,Dynamo,Mo & Krill,Seven,Shiv,Warden,McGinnis,Infernus,Paradox,Viscous,Bebop
5706101,The Amber Hand,Pocket,Viscous,Wraith,Infernus,McGinnis,Haze,Grey Talon,Dynamo,Bebop,Shiv,Vindicta,Seven
5706105,The Sapphire Flame,Dynamo,Grey Talon,Haze,Vindicta,McGinnis,Infernus,Abrams,Viscous,Bebop,Seven,Wraith,Kelvin
5706108,The Amber Hand,Wraith,McGinnis,Vindicta,Mo & Krill,Pocket,Yamato,Seven,Infernus,Lady Geist,Grey Talon,Haze,Ivy
5706109,The Amber Hand,Lady Geist,Seven,Infernus,Vindicta,Bebop,Mo & Krill,Shiv,Wraith,Yamato,Grey Talon,Dynamo,Haze
5706111,The Amber Hand,Abrams,Dynamo,Seven,McGinnis,Paradox,Vindicta,Bebop,Lash,Grey Talon,Shiv,Haze,Yamato
5706112,The Sapphire Flame,Lash,Bebop,Vindicta,Wraith,Pocket,Shiv,Abrams,Infernus,Kelvin,Seven,McGinnis,Haze
5706113,The Amber Hand,Yamato,Dynamo,Vindicta,Shiv,Paradox,Bebop,McGinnis,Abrams,Infernus,Haze,Kelvin,Seven
5706114,The Amber Hand,Vindicta,Lady Geist,Infernus,Viscous,Haze,Lash,Yamato,Ivy,Mo & Krill,Seven,Wraith,Paradox
5706115,The Amber Hand,Lash,Lady Geist,McGinnis,Warden,Viscous,Haze,Yamato,Seven,Grey Talon,Shiv,Pocket,Wraith
5706116,The Sapphire Flame,Bebop,Viscous,Dynamo,Ivy,Seven,Vindicta,Kelvin,McGinnis,Lady Geist,Warden,Grey Talon,Infernus
5706117,The Amber Hand,Pocket,Yamato,Grey Talon,Abrams,Seven,Infernus,Ivy,Mo & Krill,Viscous,Haze,Wraith,Vindicta
5706118,The Sapphire Flame,Shiv,Infernus,Pocket,Vindicta,McGinnis,Haze,Seven,Wraith,Mo & Krill,Paradox,Grey Talon,Kelvin
5706119,The Sapphire Flame,Viscous,Vindicta,Kelvin,Seven,Yamato,Ivy,Wraith,McGinnis,Paradox,Grey Talon,Infernus,Haze
5706123,The Sapphire Flame,Grey Talon,Viscous,Bebop,Haze,Infernus,Kelvin,Ivy,Shiv,McGinnis,Seven,Dynamo,Vindicta
5706124,The Sapphire Flame,Bebop,Warden,Haze,Yamato,Shiv,Abrams,Wraith,Ivy,Paradox,Infernus,Seven,Grey Talon
5706126,The Amber Hand,Shiv,Kelvin,Dynamo,Grey Talon,Seven,Infernus,Vindicta,Bebop,Haze,Wraith,Paradox,McGinnis
5706130,The Sapphire Flame,Seven,Lash,Wraith,Ivy,Grey Talon,Infernus,Mo & Krill,Bebop,Yamato,Vindicta,Haze,Pocket
5706133,The Amber Hand,McGinnis,Kelvin,Wraith,Paradox,Shiv,Seven,Haze,Vindicta,Viscous,Lady Geist,Grey Talon,Infernus
5706134,The Amber Hand,Vindicta,Infernus,Shiv,Seven,Yamato,Bebop,Wraith,Abrams,Lady Geist,Paradox,Haze,Dynamo
5706135,The Amber Hand,Vindicta,Lash,Grey Talon,Mo & Krill,Warden,Viscous,Shiv,Dynamo,Seven,Infernus,McGinnis,Paradox
5706137,The Amber Hand,Seven,Bebop,Vindicta,Wraith,Haze,Kelvin,Grey Talon,Dynamo,Pocket,Yamato,Infernus,Paradox
5706138,The Amber Hand,Paradox,McGinnis,Bebop,Lady Geist,Haze,Vindicta,Kelvin,Wraith,Yamato,Seven,Infernus,Grey Talon
5706139,The Sapphire Flame,Wraith,Pocket,Paradox,Lash,Lady Geist,Shiv,Bebop,Viscous,Seven,Vindicta,Infernus,Haze
5706147,The Amber Hand,Haze,Wraith,Grey Talon,Mo & Krill,Yamato,Seven,Bebop,McGinnis,Abrams,Lash,Viscous,Warden
5706148,The Sapphire Flame,Vindicta,Bebop,Mo & Krill,Dynamo,Lady Geist,Lash,Kelvin,Shiv,Pocket,Infernus,Haze,Seven
5706149,The Amber Hand,Pocket,Abrams,Warden,Vindicta,Infernus,Bebop,Dynamo,Haze,Lash,Paradox,Seven,Wraith
5706150,The Sapphire Flame,Warden,Shiv,Wraith,Grey Talon,Mo & Krill,McGinnis,Lady Geist,Haze,Seven,Vindicta,Infernus,Kelvin
5706152,The Sapphire Flame,Lash,Bebop,Wraith,Lady Geist,Vindicta,Warden,Seven,Grey Talon,Haze,Mo & Krill,McGinnis,Infernus
5706153,The Amber Hand,Seven,Warden,Haze,Abrams,McGinnis,Vindicta,Grey Talon,Lash,Infernus,Bebop,Lady Geist,Pocket
5706154,The Amber Hand,Haze,Infernus,Paradox,Seven,Pocket,Bebop,Lash,Mo & Krill,Yamato,McGinnis,Shiv,Grey Talon
5706161,The Amber Hand,Ivy,Grey Talon,Mo & Krill,Wraith,Vindicta,Viscous,McGinnis,Seven,Haze,Lash,Yamato,Lady Geist
5706164,The Amber Hand,Warden,McGinnis,Shiv,Vindicta,Seven,Viscous,Haze,Grey Talon,Infernus,Dynamo,Kelvin,Wraith
5706165,The Sapphire Flame,Grey Talon,Wraith,Lady Geist,Bebop,Vindicta,Infernus,Seven,Haze,Abrams,Pocket,McGinnis,Viscous
5706166,The Amber Hand,Vindicta,Pocket,Seven,Wraith,Kelvin,Infernus,Warden,Ivy,Grey Talon,Haze,Dynamo,McGinnis
5706167,The Amber Hand,Haze,Ivy,Shiv,Warden,Abrams,Seven,Infernus,Yamato,Grey Talon,Kelvin,Lady Geist,Lash
5706168,The Sapphire Flame,Seven,Vindicta,Shiv,Warden,Grey Talon,Haze,Pocket,Abrams,Dynamo,Wraith,Kelvin,McGinnis
5706169,The Sapphire Flame,Seven,Infernus,Wraith,Warden,Haze,McGinnis,Grey Talon,Ivy,Abrams,Lash,Bebop,Vindicta
5706170,The Sapphire Flame,Seven,Wraith,Grey Talon,Vindicta,Lady Geist,Bebop,Warden,Haze,McGinnis,Shiv,Infernus,Kelvin
5706174,The Amber Hand,Wraith,Seven,McGinnis,Paradox,Viscous,Kelvin,Yamato,Ivy,Vindicta,Bebop,Haze,Warden
5706175,The Sapphire Flame,Viscous,Ivy,McGinnis,Vindicta,Haze,Warden,Shiv,Seven,Bebop,Dynamo,Infernus,Pocket
5706177,The Sapphire Flame,Wraith,Seven,Bebop,Haze,Warden,Paradox,Kelvin,Grey Talon,Infernus,Abrams,Vindicta,McGinnis
5706178,The Sapphire Flame,Bebop,Kelvin,Haze,Vindicta,Warden,Wraith,Abrams,Seven,Viscous,Paradox,Shiv,Lady Geist
5706179,The Sapphire Flame,Seven,Vindicta,Wraith,Shiv,Infernus,Paradox,Abrams,Dynamo,Haze,Lady Geist,Bebop,McGinnis
5706180,The Amber Hand,McGinnis,Lash,Pocket,Haze,Shiv,Viscous,Paradox,Lady Geist,Wraith,Dynamo,Warden,Vindicta
5706181,The Amber Hand,Seven,Vindicta,Kelvin,Warden,Wraith,Abrams,McGinnis,Bebop,Haze,Dynamo,Pocket,Paradox
5706197,The Sapphire Flame,Seven,Paradox,Haze,Warden,Dynamo,McGinnis,Grey Talon,Vindicta,Abrams,Viscous,Bebop,Wraith
5706202,The Amber Hand,Wraith,Dynamo,Grey Talon,Seven,Bebop,Haze,Pocket,Viscous,Vindicta,Infernus,Abrams,Lady Geist
5706204,The Sapphire Flame,Vindicta,Haze,McGinnis,Lady Geist,Seven,Wraith,Shiv,Lash,Yamato,Paradox,Bebop,Grey Talon
5706205,The Sapphire Flame,Bebop,McGinnis,Haze,Warden,Yamato,Lady Geist,Infernus,Viscous,Vindicta,Dynamo,Wraith,Seven
5706206,The Amber Hand,Kelvin,Yamato,Haze,Paradox,Seven,Infernus,Shiv,Lady Geist,Bebop,Warden,Wraith,Lash
5706208,The Amber Hand,Wraith,Infernus,Pocket,Kelvin,Vindicta,Haze,Ivy,Grey Talon,Paradox,Abrams,McGinnis,Seven
5706209,The Sapphire Flame,Vindicta,Infernus,Warden,Grey Talon,Pocket,Wraith,Yamato,Haze,Bebop,Paradox,Seven,Ivy
5706215,The Sapphire Flame,Vindicta,Haze,Warden,Infernus,McGinnis,Lady Geist,Grey Talon,Seven,Abrams,Wraith,Mo & Krill,Ivy
5706216,The Sapphire Flame,Lady Geist,Infernus,Warden,Pocket,Haze,Bebop,Lash,Dynamo,Abrams,Kelvin,Ivy,Wraith
5706218,The Amber Hand,Pocket,Infernus,McGinnis,Lash,Warden,Yamato,Haze,Vindicta,Wraith,Viscous,Seven,Paradox
5706219,The Amber Hand,Dynamo,Haze,Bebop,Wraith,Viscous,Vindicta,Grey Talon,Lady Geist,Yamato,Infernus,Paradox,Kelvin
5706224,The Amber Hand,Haze,Vindicta,Shiv,McGinnis,Seven,Lady Geist,Viscous,Bebop,Grey Talon,Pocket,Infernus,Wraith
5706225,The Sapphire Flame,Infernus,Bebop,Lady Geist,Shiv,Seven,Abrams,Wraith,Grey Talon,Vindicta,Paradox,Haze,Yamato
5706226,The Sapphire Flame,Bebop,Haze,Grey Talon,Kelvin,Vindicta,Paradox,Shiv,Infernus,Seven,Viscous,Wraith,Pocket
5706227,The Amber Hand,Pocket,Haze,Vindicta,Grey Talon,Wraith,Seven,Warden,Shiv,Mo & Krill,McGinnis,Ivy,Abrams
5706228,The Amber Hand,Paradox,Mo & Krill,Abrams,Kelvin,Wraith,Infernus,Lash,McGinnis,Grey Talon,Ivy,Dynamo,Haze
5706232,The Amber Hand,Lady Geist,Viscous,Seven,Wraith,McGinnis,Infernus,Haze,Abrams,Grey Talon,Shiv,Pocket,Ivy
5706233,The Amber Hand,Ivy,Infernus,Haze,McGinnis,Wraith,Yamato,Vindicta,Seven,Dynamo,Bebop,Paradox,Shiv
5706236,The Sapphire Flame,Vindicta,Infernus,Mo & Krill,Wraith,Lady Geist,Viscous,Lash,Haze,Grey Talon,McGinnis,Paradox,Seven
5706237,The Amber Hand,Bebop,Warden,Mo & Krill,Abrams,Viscous,Seven,Vindicta,Infernus,McGinnis,Shiv,Lash,Haze
5706242,The Amber Hand,Vindicta,Seven,Wraith,Yamato,Ivy,Abrams,Shiv,Lady Geist,Infernus,Dynamo,Grey Talon,Haze
5706252,The Amber Hand,Seven,Ivy,Infernus,McGinnis,Shiv,Vindicta,Haze,Grey Talon,Bebop,Wraith,Lady Geist,Dynamo
5706253,The Sapphire Flame,Pocket,Haze,Vindicta,Seven,Wraith,Paradox,McGinnis,Infernus,Grey Talon,Ivy,Warden,Kelvin
5706256,The Sapphire Flame,Wraith,Grey Talon,Yamato,Haze,Shiv,Bebop,Ivy,Seven,Pocket,Abrams,McGinnis,Infernus
5706265,The Sapphire Flame,Lash,Kelvin,Shiv,Dynamo,McGinnis,Infernus,Ivy,Haze,Wraith,Abrams,Grey Talon,Warden
5706266,The Amber Hand,Lash,Seven,Vindicta,Mo & Krill,Lady Geist,Wraith,Grey Talon,Ivy,Warden,Infernus,Paradox,Haze
5706267,The Amber Hand,Ivy,Mo & Krill,Abrams,Kelvin,Yamato,Warden,McGinnis,Wraith,Infernus,Seven,Vindicta,Haze
5706271,The Amber Hand,Seven,Abrams,Warden,Haze,Infernus,Shiv,Grey Talon,Wraith,Lady Geist,Mo & Krill,Vindicta,Yamato
5706272,The Amber Hand,Abrams,Lady Geist,Infernus,McGinnis,Yamato,Mo & Krill,Seven,Wraith,Lash,Haze,Bebop,Warden
5706273,The Sapphire Flame,Abrams,Seven,Paradox,Vindicta,Shiv,Viscous,Bebop,Lash,McGinnis,Warden,Haze,Kelvin
5706274,The Amber Hand,Viscous,Abrams,Infernus,Mo & Krill,Pocket,Ivy,Seven,Bebop,Haze,Vindicta,Grey Talon,Kelvin
5706275,The Amber Hand,Haze,Grey Talon,Wraith,Dynamo,Bebop,Mo & Krill,Vindicta,Seven,Paradox,Pocket,Yamato,Infernus
5706282,The Amber Hand,Abrams,Kelvin,Dynamo,Bebop,McGinnis,Viscous,Seven,Paradox,Grey Talon,Haze,Wraith,Infernus
5706283,The Sapphire Flame,Seven,Abrams,Vindicta,Grey Talon,Viscous,Paradox,Warden,Dynamo,Infernus,Haze,Bebop,Wraith
5706287,The Amber Hand,Paradox,Abrams,Warden,Grey Talon,Infernus,Seven,Bebop,Haze,Shiv,Wraith,Vindicta,Yamato
5706290,The Amber Hand,Haze,Vindicta,Kelvin,Yamato,Pocket,McGinnis,Lady Geist,Seven,Wraith,Grey Talon,Paradox,Abrams
5706291,The Amber Hand,Dynamo,Wraith,Bebop,Infernus,Abrams,Warden,Seven,Shiv,McGinnis,Vindicta,Lash,Pocket
5706292,The Amber Hand,Abrams,Wraith,McGinnis,Kelvin,Lady Geist,Grey Talon,Ivy,Vindicta,Mo & Krill,Seven,Infernus,Haze
5706294,The Sapphire Flame,Wraith,McGinnis,Vindicta,Dynamo,Mo & Krill,Grey Talon,Seven,Lash,Bebop,Ivy,Haze,Abrams
5706295,The Sapphire Flame,Bebop,Ivy,Haze,Pocket,Dynamo,Shiv,Seven,Vindicta,Mo & Krill,Viscous,McGinnis,Lady Geist
5706297,The Amber Hand,Lady Geist,Seven,Bebop,Shiv,Infernus,Mo & Krill,Ivy,Pocket,Haze,Vindicta,Wraith,Abrams
5706298,The Amber Hand,Ivy,Kelvin,Vindicta,Wraith,Seven,Pocket,Infernus,Warden,Haze,Dynamo,Bebop,Paradox
5706302,The Sapphire Flame,Haze,Lash,Vindicta,Seven,Wraith,Dynamo,Abrams,Infernus,Bebop,Paradox,Lady Geist,Viscous
5706305,The Sapphire Flame,Pocket,Infernus,Lady Geist,Yamato,Seven,Warden,McGinnis,Lash,Vindicta,Grey Talon,Bebop,Haze
5706309,The Sapphire Flame,Vindicta,Paradox,Mo & Krill,Wraith,McGinnis,Haze,Viscous,Bebop,Grey Talon,Infernus,Shiv,Abrams
5706311,The Sapphire Flame,Haze,McGinnis,Wraith,Abrams,Pocket,Warden,Lash,Vindicta,Grey Talon,Yamato,Infernus,Seven
5706319,The Amber Hand,Seven,Vindicta,Viscous,Bebop,Infernus,Haze,Grey Talon,Pocket,Shiv,Warden,Wraith,Kelvin
5706322,The Amber Hand,Infernus,Shiv,Ivy,McGinnis,Seven,Wraith,Vindicta,Haze,Lady Geist,Warden,Bebop,Yamato
5706323,The Amber Hand,Lady Geist,Seven,Pocket,Grey Talon,Mo & Krill,Yamato,Abrams,Wraith,Haze,Vindicta,Bebop,Viscous
5706326,The Sapphire Flame,Dynamo,Grey Talon,Ivy,Wraith,Infernus,Kelvin,Bebop,Shiv,Haze,Vindicta,Seven,Lady Geist
5706337,The Amber Hand,Haze,Bebop,McGinnis,Dynamo,Paradox,Seven,Abrams,Infernus,Vindicta,Mo & Krill,Grey Talon,Ivy
5706338,The Amber Hand,Vindicta,Yamato,Lash,Seven,Grey Talon,Haze,Warden,Wraith,Pocket,Paradox,Shiv,Abrams
5706339,The Sapphire Flame,Mo & Krill,Kelvin,Infernus,Grey Talon,McGinnis,Lady Geist,Warden,Bebop,Wraith,Haze,Lash,Seven
5706341,The Amber Hand,Lash,Lady Geist,Mo & Krill,Shiv,Wraith,Abrams,Vindicta,Haze,Yamato,Warden,Paradox,Bebop
5706342,The Amber Hand,Wraith,Lash,Kelvin,Paradox,Seven,Yamato,Mo & Krill,Vindicta,Shiv,Infernus,Haze,Warden
5706343,The Sapphire Flame,Grey Talon,Seven,Abrams,Viscous,Infernus,Shiv,Wraith,Vindicta,Mo & Krill,Haze,Bebop,McGinnis
5706348,The Sapphire Flame,Ivy,Vindicta,Seven,Kelvin,Wraith,Lash,Infernus,Bebop,Shiv,McGinnis,Grey Talon,Viscous
5706354,The Sapphire Flame,McGinnis,Paradox,Seven,Haze,Vindicta,Yamato,Grey Talon,Infernus,Lady Geist,Bebop,Lash,Wraith
5706355,The Sapphire Flame,Abrams,Seven,Infernus,Wraith,Vindicta,Haze,Shiv,Lady Geist,Bebop,Mo & Krill,Grey Talon,McGinnis
5706361,The Sapphire Flame,Abrams,Vindicta,Wraith,Kelvin,Paradox,Grey Talon,Dynamo,Infernus,Viscous,Seven,Haze,Lash
5706366,The Amber Hand,Yamato,Bebop,Pocket,Abrams,Wraith,Kelvin,Vindicta,Seven,Infernus,Grey Talon,Warden,Haze
5706367,The Amber Hand,Wraith,Seven,Shiv,Lash,Grey Talon,Infernus,Vindicta,Bebop,Viscous,Lady Geist,Haze,Pocket
5706372,The Amber Hand,Kelvin,Grey Talon,Viscous,Haze,Ivy,Lady Geist,Vindicta,McGinnis,Seven,Bebop,Infernus,Mo & Krill
5706376,The Amber Hand,McGinnis,Lady Geist,Paradox,Warden,Seven,Wraith,Infernus,Grey Talon,Shiv,Haze,Vindicta,Yamato
5706378,The Amber Hand,Lady Geist,Bebop,Pocket,Haze,Lash,Wraith,Viscous,Grey Talon,Seven,Paradox,Vindicta,Infernus
5706381,The Amber Hand,Wraith,Grey Talon,Infernus,Seven,Lash,Dynamo,McGinnis,Mo & Krill,Haze,Warden,Bebop,Vindicta
5706384,The Sapphire Flame,Viscous,Pocket,Ivy,Haze,Grey Talon,Vindicta,Bebop,Infernus,Warden,Seven,Shiv,Paradox
5706385,The Sapphire Flame,Mo & Krill,Yamato,Paradox,Infernus,Vindicta,McGinnis,Kelvin,Lady Geist,Lash,Shiv,Seven,Wraith
5706386,The Sapphire Flame,Mo & Krill,Pocket,Ivy,Yamato,Paradox,Seven,Grey Talon,Lash,McGinnis,Haze,Vindicta,Kelvin
5706393,The Sapphire Flame,McGinnis,Infernus,Dynamo,Shiv,Seven,Haze,Kelvin,Vindicta,Viscous,Grey Talon,Yamato,Bebop
5706395,The Sapphire Flame,Pocket,Dynamo,Vindicta,Viscous,Grey Talon,Shiv,Bebop,McGinnis,Seven,Warden,Haze,Wraith
5706397,The Sapphire Flame,Abrams,Wraith,Dynamo,Grey Talon,Haze,Seven,Vindicta,Infernus,McGinnis,Pocket,Mo & Krill,Viscous
5706406,The Amber Hand,Lash,Dynamo,Seven,Grey Talon,Haze,Vindicta,Yamato,McGinnis,Bebop,Wraith,Infernus,Paradox
5706412,The Amber Hand,Abrams,Dynamo,Viscous,Wraith,Seven,Paradox,Pocket,Grey Talon,Vindicta,Warden,Lady Geist,Haze
5706414,The Sapphire Flame,Shiv,Lash,Abrams,Haze,Wraith,Paradox,Infernus,McGinnis,Dynamo,Kelvin,Pocket,Seven
5706415,The Amber Hand,Infernus,Haze,Ivy,Seven,Warden,Bebop,Vindicta,Shiv,Wraith,McGinnis,Pocket,Grey Talon
5706423,The Sapphire Flame,Infernus,Seven,Haze,Abrams,Warden,Wraith,McGinnis,Viscous,Ivy,Lady Geist,Mo & Krill,Vindicta
5706424,The Amber Hand,Yamato,Haze,Ivy,Bebop,Abrams,Vindicta,Wraith,Seven,Lady Geist,Warden,Dynamo,Shiv
5706427,The Amber Hand,Viscous,Abrams,Mo & Krill,Vindicta,Bebop,Infernus,Warden,Lady Geist,McGinnis,Grey Talon,Haze,Seven
5706428,The Sapphire Flame,Vindicta,Seven,Bebop,Infernus,Mo & Krill,Paradox,Lash,Shiv,Wraith,Viscous,Haze,Grey Talon
5706429,The Sapphire Flame,Infernus,Wraith,Lady Geist,Pocket,Yamato,Seven,McGinnis,Vindicta,Warden,Lash,Mo & Krill,Bebop
5706435,The Sapphire Flame,Paradox,Shiv,Pocket,Haze,Yamato,Vindicta,Infernus,Warden,Abrams,Wraith,Grey Talon,Seven
5706437,The Amber Hand,Infernus,Abrams,Yamato,Seven,Grey Talon,Mo & Krill,Wraith,Vindicta,Kelvin,Paradox,McGinnis,Warden
5706438,The Sapphire Flame,Dynamo,Kelvin,Bebop,Haze,Seven,Vindicta,Wraith,Yamato,McGinnis,Infernus,Shiv,Pocket
5706439,The Amber Hand,Seven,Grey Talon,Paradox,Vindicta,Lady Geist,Abrams,Infernus,Warden,McGinnis,Haze,Dynamo,Shiv
5706440,The Sapphire Flame,Infernus,Vindicta,Yamato,Haze,Wraith,Bebop,Grey Talon,Pocket,Warden,Seven,McGinnis,Mo & Krill
5706441,The Amber Hand,Bebop,Haze,Lash,Mo & Krill,Wraith,Abrams,Seven,Viscous,Vindicta,Dynamo,Pocket,Grey Talon
5706444,The Amber Hand,Warden,Viscous,Grey Talon,Bebop,Seven,Infernus,Yamato,Vindicta,Mo & Krill,Haze,Wraith,McGinnis
5706450,The Sapphire Flame,Abrams,Viscous,Kelvin,Haze,Warden,Grey Talon,Vindicta,Yamato,Pocket,Seven,Infernus,Bebop
5706461,The Amber Hand,Ivy,Shiv,Kelvin,Bebop,Mo & Krill,McGinnis,Seven,Pocket,Haze,Yamato,Viscous,Grey Talon
5706466,The Amber Hand,Seven,Lady Geist,Kelvin,Haze,Vindicta,Grey Talon,Paradox,Wraith,Infernus,McGinnis,Bebop,Shiv
5706470,The Amber Hand,Infernus,Shiv,McGinnis,Paradox,Haze,Grey Talon,Kelvin,Warden,Viscous,Seven,Vindicta,Mo & Krill
5706472,The Sapphire Flame,Bebop,Mo & Krill,Wraith,Haze,Vindicta,Warden,McGinnis,Seven,Yamato,Paradox,Abrams,Infernus
5706477,The Amber Hand,Lady Geist,Bebop,Vindicta,Infernus,Pocket,Seven,Haze,Wraith,Dynamo,McGinnis,Shiv,Paradox
5706480,The Sapphire Flame,Infernus,Grey Talon,Seven,Ivy,Warden,Lady Geist,Dynamo,Paradox,Wraith,Haze,Viscous,Vindicta
5706481,The Amber Hand,Viscous,Pocket,Bebop,Haze,Lady Geist,Seven,Vindicta,Abrams,Infernus,Yamato,Paradox,Lash
5706484,The Amber Hand,Warden,Wraith,Lady Geist,Bebop,Infernus,Vindicta,Viscous,Seven,Abrams,Grey Talon,Pocket,Haze
5706486,The Amber Hand,Mo & Krill,Shiv,Seven,Lady Geist,Pocket,Bebop,Wraith,Infernus,Kelvin,Warden,Abrams,Haze
5706489,The Amber Hand,Infernus,Warden,Paradox,Bebop,Seven,Ivy,Haze,Grey Talon,Lady Geist,Kelvin,McGinnis,Vindicta
5706490,The Sapphire Flame,Warden,Seven,Grey Talon,Wraith,Vindicta,Dynamo,Haze,Lady Geist,Infernus,Pocket,Yamato,Kelvin
5706491,The Sapphire Flame,Haze,Dynamo,Lady Geist,Ivy,Wraith,Bebop,Paradox,Vindicta,Seven,Infernus,McGinnis,Abrams
5706492,The Amber Hand,Lash,Wraith,Shiv,Seven,Viscous,Pocket,Yamato,Grey Talon,McGinnis,Abrams,Haze,Vindicta
5706494,The Amber Hand,Shiv,Haze,Viscous,Bebop,Wraith,Vindicta,Yamato,Paradox,Infernus,McGinnis,Seven,Abrams
5706495,The Amber Hand,Vindicta,Abrams,Seven,Bebop,McGinnis,Pocket,Haze,Warden,Lash,Mo & Krill,Paradox,Shiv
5706497,The Amber Hand,Warden,Dynamo,Seven,Wraith,Kelvin,Haze,Infernus,Ivy,Bebop,Grey Talon,Abrams,Vindicta
5706502,The Amber Hand,Grey Talon,Lash,Seven,Bebop,Pocket,Vindicta,Abrams,Infernus,Mo & Krill,McGinnis,Paradox,Haze
5706503,The Amber Hand,Mo & Krill,Vindicta,Haze,Yamato,Wraith,Warden,Bebop,Lash,Seven,Grey Talon,Dynamo,Abrams
5706505,The Amber Hand,Kelvin,Seven,McGinnis,Infernus,Haze,Yamato,Shiv,Vindicta,Viscous,Bebop,Lady Geist,Mo & Krill
5706512,The Sapphire Flame,Infernus,Vindicta,Abrams,Paradox,Seven,Pocket,Haze,Lady Geist,Yamato,Wraith,Bebop,Shiv
5706513,The Amber Hand,Haze,Bebop,Kelvin,Ivy,Warden,Shiv,Yamato,Grey Talon,Seven,Lash,Mo & Krill,Vindicta
5706514,The Amber Hand,Dynamo,Haze,Wraith,Seven,Mo & Krill,Paradox,Bebop,Vindicta,McGinnis,Lady Geist,Kelvin,Lash
5706520,The Amber Hand,Paradox,Warden,Bebop,Viscous,Infernus,McGinnis,Seven,Dynamo,Lady Geist,Pocket,Vindicta,Mo & Krill
5706522,The Sapphire Flame,Lash,Haze,Infernus,Kelvin,Shiv,Grey Talon,Ivy,Seven,Dynamo,Mo & Krill,Wraith,McGinnis
5706523,The Amber Hand,Paradox,Lady Geist,Yamato,Grey Talon,Infernus,Abrams,Bebop,Dynamo,Shiv,Wraith,Haze,Lash
5706528,The Amber Hand,Bebop,Grey Talon,Seven,Infernus,Haze,Shiv,Mo & Krill,Vindicta,Paradox,Wraith,Ivy,McGinnis
5706529,The Sapphire Flame,Grey Talon,Lash,Vindicta,Paradox,Pocket,Bebop,Wraith,Lady Geist,Seven,Yamato,Dynamo,Haze
5706530,The Amber Hand,Haze,Pocket,Kelvin,Vindicta,Wraith,Infernus,Bebop,Paradox,Yamato,McGinnis,Seven,Grey Talon
5706531,The Amber Hand,Vindicta,Grey Talon,Pocket,McGinnis,Abrams,Bebop,Lady Geist,Seven,Haze,Dynamo,Wraith,Infernus
5706532,The Amber Hand,Abrams,Lash,Pocket,Dynamo,Paradox,Bebop,Wraith,Lady Geist,Seven,Kelvin,Infernus,Vindicta
5706535,The Amber Hand,Warden,Seven,Vindicta,Ivy,Lady Geist,Yamato,Paradox,Haze,Grey Talon,Lash,Wraith,Viscous
5706536,The Amber Hand,Shiv,Seven,Bebop,Dynamo,Haze,Infernus,Ivy,Abrams,Wraith,Vindicta,Pocket,Lash
5706542,The Sapphire Flame,Ivy,Yamato,Paradox,Wraith,Lash,Infernus,McGinnis,Pocket,Seven,Grey Talon,Haze,Shiv
5706549,The Amber Hand,Bebop,Vindicta,Haze,Lady Geist,Kelvin,Wraith,Warden,Mo & Krill,Yamato,Infernus,Shiv,Seven
5706552,The Sapphire Flame,Haze,Infernus,Lady Geist,Seven,Wraith,Vindicta,Abrams,McGinnis,Shiv,Warden,Pocket,Yamato
5706553,The Amber Hand,Haze,Lady Geist,Shiv,Abrams,Infernus,Pocket,Bebop,Vindicta,McGinnis,Grey Talon,Wraith,Seven
5706554,The Amber Hand,Seven,Bebop,Lash,Paradox,Abrams,Lady Geist,Shiv,Infernus,Vindicta,Warden,Mo & Krill,Haze
5706557,The Sapphire Flame,Pocket,Bebop,Lash,Abrams,Haze,Dynamo,Seven,McGinnis,Warden,Kelvin,Wraith,Infernus
5706561,The Amber Hand,Dynamo,Yamato,Vindicta,Warden,Infernus,Grey Talon,Mo & Krill,Bebop,Seven,Wraith,Haze,Pocket
5706564,The Amber Hand,Pocket,Wraith,Bebop,Dynamo,Seven,Vindicta,Lady Geist,Shiv,Haze,Infernus,Yamato,Warden
5706565,The Sapphire Flame,Vindicta,Grey Talon,Haze,Paradox,Warden,Viscous,Infernus,Lady Geist,Yamato,Wraith,McGinnis,Seven
