matchid,winner,hero_1_A,hero_2_A,hero_3_A,hero_4_A,hero_5_A,hero_6_A,hero_1_B,hero_2_B,hero_3_B,hero_4_B,hero_5_B,hero_6_B
6314781,The Amber Hand,Kelvin,Haze,Viscous,Shiv,Dynamo,Grey Talon,Infernus,McGinnis,Wraith,Yamato,Vindicta,Seven
6314782,The Amber Hand,Grey Talon,Vindicta,Abrams,Lash,Bebop,McGinnis,Viscous,Yamato,Ivy,Infernus,Wraith,Seven
6314783,The Sapphire Flame,Bebop,Yamato,Wraith,Seven,Haze,Shiv,Abrams,Mo & Krill,Grey Talon,Vindicta,Paradox,Dynamo
6314784,The Sapphire Flame,Abrams,Warden,Vindicta,Bebop,Kelvin,Shiv,Lash,Infernus,McGinnis,Seven,Wraith,Dynamo
6314785,The Amber Hand,Pocket,Vindicta,Haze,Yamato,Warden,Abrams,McGinnis,Dynamo,Bebop,Wraith,Infernus,Viscous
6314788,The Sapphire Flame,Haze,Dynamo,Shiv,Infernus,Warden,Lash,Kelvin,Bebop,Yamato,Seven,Wraith,Pocket
6314792,The Amber Hand,Kelvin,Seven,Paradox,Yamato,Shiv,McGinnis,Grey Talon,Haze,Vindicta,Viscous,Infernus,Abrams
6314796,The Amber Hand,Yamato,Infernus,Wraith,Vindicta,Seven,McGinnis,Haze,Paradox,Lady Geist,Mo & Krill,Bebop,Shiv
6314797,The Amber Hand,Haze,Viscous,Pocket,Infernus,Seven,Yamato,Warden,Wraith,Bebop,Dynamo,Paradox,Grey Talon
6314798,The Sapphire Flame,Warden,Wraith,Abrams,Grey Talon,Lady Geist,Shiv,Seven,Bebop,McGinnis,Paradox,Kelvin,Pocket
6314799,The Sapphire Flame,Mo & Krill,Warden,Kelvin,Abrams,Vindicta,Haze,Ivy,McGinnis,Seven,Bebop,Infernus,Wraith
6314800,The Sapphire Flame,Vindicta,Wraith,Dynamo,Paradox,Haze,Bebop,McGinnis,Pocket,Infernus,Seven,Grey Talon,Kelvin
6314803,The Sapphire Flame,Seven,Yamato,Grey Talon,Dynamo,Haze,Pocket,Viscous,Bebop,Wraith,Vindicta,Warden,Infernus
6314806,The Sapphire Flame,Paradox,Vindicta,Grey Talon,Wraith,Ivy,Mo & Krill,Infernus,McGinnis,Seven,Haze,Shiv,Viscous
6314807,The Sapphire Flame,Vindicta,Haze,Grey Talon,Shiv,Infernus,Paradox,Kelvin,Wraith,Seven,Dynamo,McGinnis,Abrams
6314808,The Amber Hand,Seven,Pocket,McGinnis,Haze,Infernus,Kelvin,Bebop,Shiv,Wraith,Vindicta,Abrams,Dynamo
6314809,The Amber Hand,Wraith,Shiv,Grey Talon,Vindicta,Abrams,Haze,Seven,Bebop,Lady Geist,Mo & Krill,Paradox,Infernus
6314810,The Sapphire Flame,Infernus,Viscous,Bebop,Grey Talon,Wraith,Paradox,Haze,Abrams,Vindicta,Seven,Yamato,Pocket
6314813,The Amber Hand,Pocket,Seven,Viscous,Dynamo,Ivy,Infernus,Wraith,Lady Geist,Yamato,McGinnis,Abrams,Bebop
6314816,The Sapphire Flame,Seven,Ivy,Wraith,Pocket,McGinnis,Kelvin,Abrams,Grey Talon,Bebop,Paradox,Warden,Haze
6314819,The Sapphire Flame,Pocket,Yamato,Seven,Paradox,Dynamo,Kelvin,Haze,Wraith,Bebop,McGinnis,Ivy,Vindicta
6314820,The Sapphire Flame,Wraith,Vindicta,Abrams,Bebop,Paradox,Dynamo,Haze,Seven,Yamato,Lash,Grey Talon,Infernus
6314823,The Sapphire Flame,Wraith,Vindicta,Shiv,Lash,Abrams,Ivy,Haze,McGinnis,Viscous,Infernus,Seven,Yamato
6314825,The Sapphire Flame,Bebop,Haze,Pocket,Wraith,Seven,Infernus,Vindicta,McGinnis,Dynamo,Kelvin,Yamato,Lady Geist
6314836,The Amber Hand,Abrams,Shiv,Dynamo,Lady Geist,Kelvin,Ivy,Bebop,Vindicta,McGinnis,Haze,Grey Talon,Infernus
6314840,The Amber Hand,Seven,Pocket,Mo & Krill,Ivy,Haze,Lady Geist,Wraith,Dynamo,Infernus,Viscous,Warden,Bebop
6314841,The Amber Hand,Seven,Lash,Viscous,Bebop,Mo & Krill,Infernus,Vindicta,Paradox,Haze,Pocket,Abrams,Warden
6314847,The Amber Hand,Paradox,Lady Geist,McGinnis,Wraith,Grey Talon,Seven,Haze,Infernus,Bebop,Vindicta,Dynamo,Kelvin
6314848,The Sapphire Flame,Haze,Infernus,Vindicta,Lash,McGinnis,Lady Geist,Paradox,Shiv,Bebop,Kelvin,Seven,Dynamo
6314850,The Amber Hand,McGinnis,Seven,Vindicta,Yamato,Bebop,Abrams,Lady Geist,Wraith,Grey Talon,Dynamo,Paradox,Haze
6314851,The Sapphire Flame,Lash,McGinnis,Infernus,Abrams,Wraith,Pocket,Bebop,Haze,Yamato,Vindicta,Shiv,Seven
6314852,The Amber Hand,Viscous,Kelvin,Wraith,Lady Geist,Warden,Infernus,Grey Talon,Haze,Dynamo,Vindicta,Seven,Ivy
6314857,The Amber Hand,Kelvin,McGinnis,Pocket,Grey Talon,Seven,Haze,Infernus,Mo & Krill,Lash,Ivy,Bebop,Vindicta
6314858,The Sapphire Flame,Haze,Abrams,Paradox,Lash,Viscous,Warden,Wraith,Infernus,Seven,Bebop,Vindicta,McGinnis
6314861,The Amber Hand,Lady Geist,Lash,Pocket,Mo & Krill,Yamato,Seven,Bebop,Grey Talon,Infernus,Haze,Vindicta,Wraith
6314862,The Sapphire Flame,Bebop,Warden,Kelvin,Ivy,Infernus,Pocket,Mo & Krill,Wraith,Vindicta,Shiv,Seven,Lady Geist
6314863,The Amber Hand,Lash,Yamato,Warden,Pocket,Infernus,Vindicta,Grey Talon,Viscous,Kelvin,McGinnis,Shiv,Seven
6314864,The Amber Hand,Mo & Krill,Abrams,Vindicta,Wraith,Seven,Haze,McGinnis,Paradox,Infernus,Dynamo,Bebop,Grey Talon
6314865,The Sapphire Flame,Bebop,Pocket,Warden,Infernus,Kelvin,Grey Talon,Dynamo,Paradox,Seven,Vindicta,McGinnis,Lash
6314866,The Amber Hand,Paradox,Infernus,Grey Talon,Yamato,Wraith,Dynamo,Haze,Seven,McGinnis,Bebop,Vindicta,Lash
6314874,The Sapphire Flame,Lady Geist,Wraith,Infernus,Abrams,Bebop,Grey Talon,Vindicta,Haze,Dynamo,McGinnis,Seven,Paradox
6314875,The Amber Hand,Bebop,Infernus,Yamato,Abrams,Seven,Dynamo,Vindicta,Kelvin,Wraith,Grey Talon,Paradox,McGinnis
6314877,The Sapphire Flame,Dynamo,Vindicta,Abrams,Grey Talon,Lash,Seven,Paradox,Wraith,Haze,McGinnis,Ivy,Kelvin
6314878,The Sapphire Flame,Infernus,Paradox,McGinnis,Vindicta,Lady Geist,Wraith,Haze,Grey Talon,Kelvin,Abrams,Seven,Bebop
6314882,The Amber Hand,Haze,Vindicta,Kelvin,Lady Geist,Seven,Infernus,Paradox,McGinnis,Wraith,Grey Talon,Yamato,Dynamo
6314883,The Sapphire Flame,Lady Geist,Seven,Shiv,Infernus,Grey Talon,Pocket,Abrams,Warden,Wraith,Haze,Vindicta,Yamato
6314885,The Amber Hand,Infernus,Abrams,Haze,Grey Talon,Bebop,Paradox,Pocket,Seven,Vindicta,Lady Geist,McGinnis,Wraith
6314886,The Sapphire Flame,Wraith,Dynamo,Grey Talon,Vindicta,Kelvin,Abrams,McGinnis,Haze,Lash,Seven,Infernus,Pocket
6314888,The Sapphire Flame,Paradox,Haze,Grey Talon,Shiv,Infernus,Kelvin,Bebop,Abrams,Dynamo,Vindicta,Lash,Seven
6314892,The Sapphire Flame,Pocket,Seven,Paradox,Lady Geist,Lash,Mo & Krill,Ivy,Vindicta,Wraith,Haze,Yamato,McGinnis
6314893,The Sapphire Flame,Vindicta,Grey Talon,Yamato,Warden,Mo & Krill,Kelvin,Haze,Wraith,Dynamo,Seven,Infernus,Bebop
6314894,The Sapphire Flame,Grey Talon,Shiv,Dynamo,Abrams,Yamato,Infernus,Warden,Seven,Lady Geist,McGinnis,Vindicta,Wraith
6314895,The Sapphire Flame,Haze,Lady Geist,Dynamo,Wraith,Infernus,Seven,Pocket,Lash,Grey Talon,Abrams,Paradox,Bebop
6314896,The Sapphire Flame,Haze,Mo & Krill,Seven,Paradox,McGinnis,Ivy,Dynamo,Warden,Shiv,Infernus,Kelvin,Bebop
6314897,The Amber Hand,Bebop,Vindicta,Kelvin,Warden,Infernus,Seven,Wraith,Lash,McGinnis,Mo & Krill,Haze,Lady Geist
6314898,The Sapphire Flame,Pocket,McGinnis,Wraith,Kelvin,Vindicta,Warden,Paradox,Seven,Infernus,Bebop,Abrams,Lady Geist
6314899,The Sapphire Flame,Abrams,Grey Talon,Haze,McGinnis,Lash,Wraith,Warden,Vindicta,Seven,Dynamo,Infernus,Bebop
6314904,The Sapphire Flame,Ivy,Seven,Haze,Warden,Paradox,Wraith,Lady Geist,Lash,Infernus,Yamato,Kelvin,Pocket
6314908,The Sapphire Flame,Dynamo,Ivy,McGinnis,Kelvin,Pocket,Warden,Infernus,Seven,Vindicta,Wraith,Bebop,Haze
6314909,The Sapphire Flame,Vindicta,Dynamo,Grey Talon,Pocket,Seven,Haze,Warden,Lash,Yamato,Infernus,Wraith,Lady Geist
6314910,The Sapphire Flame,Yamato,Wraith,Grey Talon,Pocket,Haze,Viscous,Dynamo,Seven,Lady Geist,McGinnis,Vindicta,Paradox
6314911,The Sapphire Flame,Grey Talon,Wraith,Vindicta,Abrams,Dynamo,Seven,Lady Geist,Haze,Warden,Yamato,Infernus,Ivy
6314914,The Amber Hand,Infernus,Warden,Haze,Abrams,Seven,Bebop,McGinnis,Yamato,Paradox,Viscous,Wraith,Vindicta
6314917,The Sapphire Flame,Pocket,Lady Geist,Wraith,Lash,Haze,Mo & Krill,Viscous,Infernus,Shiv,Seven,Vindicta,Warden
6314919,The Sapphire Flame,Vindicta,Dynamo,Infernus,Pocket,Abrams,Yamato,Seven,Paradox,Warden,Wraith,Haze,Lash
6314920,The Sapphire Flame,Haze,Viscous,Paradox,Shiv,Grey Talon,McGinnis,Vindicta,Warden,Wraith,Lady Geist,Infernus,Seven
6314922,The Sapphire Flame,Mo & Krill,Ivy,McGinnis,Seven,Haze,Vindicta,Wraith,Kelvin,Warden,Bebop,Grey Talon,Shiv
6314924,The Sapphire Flame,Lash,Seven,Yamato,Haze,Bebop,Paradox,Dynamo,Grey Talon,Abrams,Kelvin,Wraith,Vindicta
6314927,The Amber Hand,Lady Geist,Wraith,Haze,Seven,Yamato,Warden,Grey Talon,Bebop,Mo & Krill,Abrams,Paradox,Vindicta
6314928,The Amber Hand,Mo & Krill,Wraith,Pocket,Kelvin,Haze,Lady Geist,Grey Talon,Vindicta,McGinnis,Seven,Infernus,Ivy
6314930,The Sapphire Flame,Yamato,Seven,Warden,Mo & Krill,Grey Talon,Abrams,Bebop,Viscous,Wraith,Haze,Dynamo,Kelvin
6314933,The Amber Hand,Abrams,McGinnis,Grey Talon,Ivy,Lash,Seven,Viscous,Mo & Krill,Yamato,Haze,Vindicta,Lady Geist
6314935,The Amber Hand,Haze,Grey Talon,Infernus,Paradox,Bebop,Pocket,Warden,Lash,Shiv,Kelvin,Seven,Vindicta
6314936,The Amber Hand,Warden,Kelvin,Seven,Haze,Paradox,Grey Talon,Bebop,McGinnis,Dynamo,Wraith,Vindicta,Infernus
6314937,The Sapphire Flame,Infernus,McGinnis,Yamato,Haze,Dynamo,Wraith,Bebop,Vindicta,Ivy,Grey Talon,Kelvin,Lash
6314939,The Amber Hand,Vindicta,Abrams,Shiv,Yamato,Mo & Krill,Haze,Wraith,Pocket,Infernus,Seven,Kelvin,McGinnis
6314942,The Sapphire Flame,Vindicta,Haze,Lady Geist,Warden,Dynamo,Viscous,Infernus,Paradox,Bebop,Grey Talon,Wraith,Seven
6314943,The Sapphire Flame,Warden,Paradox,Yamato,Wraith,Lady Geist,Dynamo,McGinnis,Ivy,Bebop,Abrams,Seven,Vindicta
6314944,The Amber Hand,Infernus,Bebop,Lady Geist,Grey Talon,McGinnis,Haze,Vindicta,Seven,Warden,Dynamo,Wraith,Viscous
6314946,The Sapphire Flame,Grey Talon,Dynamo,McGinnis,Wraith,Viscous,Vindicta,Shiv,Seven,Kelvin,Abrams,Lady Geist,Ivy
6314956,The Amber Hand,Infernus,Wraith,McGinnis,Abrams,Seven,Pocket,Haze,Paradox,Yamato,Grey Talon,Vindicta,Viscous
6314958,The Sapphire Flame,Warden,Haze,Lady Geist,Vindicta,Pocket,Shiv,Seven,Viscous,Grey Talon,Yamato,Wraith,Ivy
6314959,The Amber Hand,Vindicta,McGinnis,Pocket,Haze,Seven,Infernus,Warden,Bebop,Abrams,Kelvin,Lash,Mo & Krill
6314967,The Amber Hand,Infernus,Kelvin,Vindicta,Dynamo,Bebop,Paradox,Grey Talon,Wraith,Abrams,McGinnis,Haze,Warden
6314968,The Sapphire Flame,Lady Geist,Shiv,Vindicta,Grey Talon,Seven,Bebop,Pocket,Paradox,Warden,Haze,Lash,Abrams
6314973,The Amber Hand,Bebop,Pocket,Kelvin,Yamato,Vindicta,Haze,Wraith,Seven,Infernus,Paradox,Ivy,Shiv
6314974,The Amber Hand,Lash,Infernus,Bebop,Haze,Kelvin,Yamato,Grey Talon,Lady Geist,Wraith,Seven,Warden,Vindicta
6314976,The Amber Hand,Infernus,McGinnis,Dynamo,Haze,Warden,Lash,Kelvin,Wraith,Viscous,Pocket,Ivy,Mo & Krill
6314979,The Sapphire Flame,Abrams,Wraith,Bebop,Warden,Haze,Lady Geist,Vindicta,Paradox,McGinnis,Seven,Infernus,Grey Talon
6314980,The Amber Hand,Pocket,Haze,Dynamo,Wraith,Bebop,Grey Talon,Warden,Infernus,Ivy,Paradox,Kelvin,Seven
6314981,The Amber Hand,Abrams,Wraith,Shiv,Infernus,Vindicta,Grey Talon,Seven,Pocket,Viscous,Bebop,Dynamo,Warden
6314982,The Amber Hand,Ivy,Bebop,Lady Geist,McGinnis,Wraith,Grey Talon,Pocket,Paradox,Vindicta,Seven,Warden,Haze
6314987,The Amber Hand,Lady Geist,McGinnis,Pocket,Kelvin,Paradox,Grey Talon,Infernus,Yamato,Wraith,Vindicta,Haze,Seven
6314988,The Amber Hand,McGinnis,Kelvin,Abrams,Warden,Paradox,Bebop,Dynamo,Infernus,Haze,Wraith,Shiv,Vindicta
6314989,The Sapphire Flame,Bebop,Shiv,Warden,Seven,Pocket,Lash,Mo & Krill,Kelvin,Haze,McGinnis,Grey Talon,Lady Geist
6314990,The Amber Hand,Lady Geist,Pocket,Mo & Krill,Lash,Haze,Seven,Bebop,Vindicta,Paradox,Infernus,Dynamo,Warden
6314993,The Sapphire Flame,Warden,Wraith,Lady Geist,Infernus,Dynamo,Mo & Krill,Seven,Bebop,Lash,Haze,Vindicta,McGinnis
6314994,The Amber Hand,Haze,Abrams,Yamato,Kelvin,Lash,Wraith,McGinnis,Shiv,Ivy,Grey Talon,Infernus,Viscous
6314995,The Sapphire Flame,Dynamo,Shiv,Infernus,Paradox,McGinnis,Wraith,Abrams,Haze,Seven,Vindicta,Bebop,Lash
6315002,The Amber Hand,Seven,Infernus,Haze,Paradox,Lash,Wraith,Lady Geist,Yamato,Dynamo,Bebop,Abrams,Warden
6315003,The Amber Hand,Warden,McGinnis,Abrams,Yamato,Seven,Pocket,Paradox,Wraith,Haze,Ivy,Grey Talon,Vindicta
6315004,The Sapphire Flame,Haze,Bebop,Dynamo,Viscous,Pocket,Paradox,Abrams,Infernus,Seven,Wraith,Mo & Krill,Vindicta
6315005,The Sapphire Flame,Abrams,Grey Talon,Ivy,Seven,Vindicta,Haze,Pocket,Infernus,Wraith,Bebop,McGinnis,Yamato
6315006,The Amber Hand,Infernus,Yamato,Pocket,Wraith,Haze,Abrams,Viscous,Vindicta,Seven,Bebop,McGinnis,Grey Talon
6315007,The Amber Hand,Kelvin,Bebop,Seven,Haze,McGinnis,Wraith,Infernus,Mo & Krill,Warden,Lady Geist,Grey Talon,Yamato
6315008,The Sapphire Flame,Lady Geist,Haze,Vindicta,Infernus,McGinnis,Bebop,Seven,Pocket,Mo & Krill,Warden,Wraith,Viscous
6315012,The Sapphire Flame,McGinnis,Lash,Yamato,Mo & Krill,Pocket,Paradox,Wraith,Grey Talon,Seven,Haze,Vindicta,Lady Geist
6315013,The Sapphire Flame,Viscous,Paradox,Wraith,Infernus,Grey Talon,Vindicta,Dynamo,Ivy,Seven,Kelvin,McGinnis,Lash
6315014,The Amber Hand,Infernus,Paradox,Seven,Abrams,Lady Geist,Mo & Krill,Warden,Bebop,Haze,Pocket,Vindicta,McGinnis
6315016,The Sapphire Flame,Haze,Grey Talon,Dynamo,Wraith,Kelvin,Bebop,Infernus,Viscous,Seven,Warden,Ivy,Abrams
6315022,The Sapphire Flame,Abrams,Viscous,Haze,Paradox,Warden,Bebop,Kelvin,McGinnis,Infernus,Dynamo,Seven,Wraith
6315027,The Amber Hand,Mo & Krill,Warden,Lash,Wraith,Seven,Kelvin,Vindicta,Grey Talon,Paradox,Dynamo,Infernus,McGinnis
6315032,The Amber Hand,Lady Geist,Abrams,Bebop,Infernus,Vindicta,Haze,McGinnis,Kelvin,Dynamo,Mo & Krill,Ivy,Seven
6315033,The Sapphire Flame,Infernus,Paradox,Lady Geist,Shiv,Ivy,Kelvin,Bebop,Wraith,Vindicta,Haze,Seven,Yamato
6315037,The Sapphire Flame,Warden,Vindicta,Mo & Krill,Seven,Viscous,Grey Talon,Haze,Lady Geist,Infernus,Abrams,Ivy,Shiv
6315042,The Amber Hand,Abrams,Grey Talon,Haze,Dynamo,Warden,Ivy,Bebop,Shiv,Lady Geist,Vindicta,Seven,Infernus
6315043,The Sapphire Flame,Abrams,Kelvin,Vindicta,Shiv,Grey Talon,Wraith,Seven,Infernus,Dynamo,Yamato,Mo & Krill,Haze
6315046,The Amber Hand,Lady Geist,Infernus,Pocket,Warden,Vindicta,Haze,Wraith,Bebop,Yamato,Seven,Grey Talon,Shiv
6315051,The Amber Hand,Mo & Krill,Seven,Kelvin,Ivy,Viscous,Dynamo,Bebop,Grey Talon,Paradox,McGinnis,Haze,Vindicta
6315052,The Sapphire Flame,Viscous,Dynamo,Paradox,Pocket,Haze,Yamato,Grey Talon,Vindicta,Infernus,Seven,Wraith,Bebop
6315055,The Amber Hand,Lash,Wraith,Viscous,Kelvin,Ivy,Abrams,Infernus,Pocket,Dynamo,Seven,Mo & Krill,Warden
6315056,The Sapphire Flame,Haze,Seven,Yamato,Kelvin,Paradox,Wraith,Bebop,Shiv,Warden,Lady Geist,Grey Talon,Vindicta
6315061,The Sapphire Flame,Vindicta,Wraith,Yamato,Viscous,Lady Geist,Abrams,Seven,McGinnis,Ivy,Infernus,Pocket,Grey Talon
6315062,The Amber Hand,Lash,Shiv,Haze,Bebop,Seven,Lady Geist,Pocket,Wraith,Infernus,Abrams,Mo & Krill,Ivy
6315063,The Amber Hand,Lady Geist,Yamato,Bebop,Shiv,Pocket,Lash,McGinnis,Haze,Seven,Infernus,Wraith,Kelvin
6315067,The Sapphire Flame,Infernus,Grey Talon,Seven,Vindicta,Shiv,McGinnis,Abrams,Bebop,Dynamo,Warden,Haze,Wraith
6315069,The Sapphire Flame,McGinnis,Lady Geist,Kelvin,Abrams,Infernus,Wraith,Warden,Haze,Dynamo,Grey Talon,Seven,Vindicta
6315073,The Amber Hand,Haze,Bebop,Wraith,Infernus,Viscous,Warden,Pocket,Seven,McGinnis,Vindicta,Grey Talon,Lady Geist
6315074,The Amber Hand,Vindicta,Wraith,Haze,Seven,Yamato,Paradox,Abrams,Shiv,Lady Geist,McGinnis,Dynamo,Grey Talon
6315076,The Sapphire Flame,Paradox,Lady Geist,Seven,Ivy,Wraith,Bebop,Vindicta,Abrams,Grey Talon,Warden,Lash,Haze
6315080,The Sapphire Flame,Shiv,Dynamo,Haze,Vindicta,Grey Talon,Lady Geist,Wraith,Seven,Yamato,Warden,Infernus,Abrams
6315082,The Sapphire Flame,Haze,Dynamo,Vindicta,Infernus,Shiv,Bebop,Ivy,Grey Talon,Seven,Yamato,Wraith,Lady Geist
6315085,The Sapphire Flame,Seven,Bebop,Yamato,Wraith,Lash,Haze,Vindicta,Grey Talon,Pocket,Paradox,Abrams,Infernus
6315086,The Amber Hand,Wraith,Lash,Kelvin,McGinnis,Mo & Krill,Vindicta,Viscous,Lady Geist,Warden,Grey Talon,Ivy,Infernus
6315087,The Sapphire Flame,Wraith,Paradox,Bebop,Ivy,Seven,Vindicta,McGinnis,Kelvin,Infernus,Grey Talon,Yamato,Viscous
6315088,The Amber Hand,McGinnis,Yamato,Kelvin,Bebop,Vindicta,Seven,Ivy,Wraith,Infernus,Warden,Shiv,Viscous
6315089,The Amber Hand,Seven,Infernus,Dynamo,Pocket,Vindicta,Mo & Krill,Yamato,Grey Talon,Wraith,Kelvin,Haze,Bebop
6315093,The Amber Hand,Haze,Seven,Yamato,McGinnis,Infernus,Wraith,Dynamo,Warden,Bebop,Lady Geist,Abrams,Kelvin
6315094,The Amber Hand,Pocket,Grey Talon,Haze,Vindicta,Bebop,Kelvin,Seven,Mo & Krill,Yamato,Lady Geist,Wraith,Abrams
6315095,The Amber Hand,Warden,Infernus,Yamato,Seven,Lash,Vindicta,Lady Geist,Paradox,Wraith,Kelvin,Haze,Grey Talon
6315107,The Sapphire Flame,Warden,McGinnis,Grey Talon,Paradox,Haze,Ivy,Dynamo,Pocket,Seven,Bebop,Kelvin,Lash
6315108,The Amber Hand,Lash,Paradox,Shiv,Grey Talon,Wraith,Abrams,Kelvin,Haze,Vindicta,Bebop,Viscous,Ivy
6315111,The Sapphire Flame,Pocket,Shiv,Infernus,Paradox,Seven,Bebop,Yamato,Vindicta,Wraith,Lady Geist,Grey Talon,Haze
6315112,The Amber Hand,Bebop,Warden,Vindicta,Kelvin,Infernus,Grey Talon,McGinnis,Abrams,Wraith,Seven,Dynamo,Haze
6315114,The Amber Hand,Haze,Wraith,Abrams,Ivy,Dynamo,Seven,Infernus,Vindicta,Bebop,Pocket,Shiv,McGinnis
6315115,The Amber Hand,Grey Talon,Lash,Pocket,Seven,Haze,Vindicta,Wraith,Dynamo,Lady Geist,Abrams,Bebop,Infernus
6315116,The Amber Hand,Haze,McGinnis,Yamato,Bebop,Viscous,Seven,Dynamo,Wraith,Grey Talon,Vindicta,Lash,Kelvin
6315118,The Amber Hand,Haze,Seven,Warden,Wraith,Pocket,Yamato,McGinnis,Infernus,Lady Geist,Vindicta,Mo & Krill,Paradox
6315119,The Sapphire Flame,Grey Talon,Infernus,McGinnis,Pocket,Shiv,Kelvin,Vindicta,Warden,Paradox,Seven,Wraith,Haze
6315120,The Sapphire Flame,Dynamo,Warden,Kelvin,Lash,Haze,Vindicta,Infernus,Ivy,Yamato,Seven,McGinnis,Grey Talon
6315122,The Sapphire Flame,Grey Talon,Haze,Wraith,Kelvin,Dynamo,Seven,Vindicta,Warden,McGinnis,Shiv,Abrams,Bebop
6315126,The Sapphire Flame,Dynamo,Yamato,Ivy,Haze,Shiv,Lash,Mo & Krill,Warden,Bebop,Seven,Pocket,Infernus
6315132,The Sapphire Flame,Infernus,Bebop,Seven,Haze,Shiv,Pocket,McGinnis,Paradox,Vindicta,Grey Talon,Yamato,Wraith
6315133,The Sapphire Flame,Yamato,Haze,Lady Geist,Shiv,Pocket,Kelvin,Mo & Krill,Viscous,Vindicta,Bebop,Seven,Ivy
6315134,The Amber Hand,Lady Geist,Kelvin,Ivy,Mo & Krill,Shiv,Haze,Lash,Seven,Pocket,Yamato,Bebop,Dynamo
6315135,The Sapphire Flame,Vindicta,Seven,McGinnis,Grey Talon,Haze,Pocket,Abrams,Shiv,Infernus,Warden,Bebop,Mo & Krill
6315137,The Amber Hand,Wraith,Haze,Vindicta,Dynamo,Infernus,Ivy,Pocket,Abrams,Lady Geist,Viscous,Seven,Bebop
6315138,The Amber Hand,Haze,Seven,Dynamo,Viscous,Pocket,Paradox,Infernus,Wraith,Abrams,McGinnis,Vindicta,Bebop
6315139,The Sapphire Flame,Paradox,Mo & Krill,Ivy,Seven,Dynamo,Grey Talon,Lash,Wraith,Warden,Abrams,Vindicta,Viscous
6315141,The Amber Hand,Yamato,Vindicta,Haze,Bebop,Infernus,Pocket,Ivy,Warden,Wraith,Viscous,Seven,Grey Talon
6315148,The Sapphire Flame,Infernus,Wraith,Ivy,Haze,McGinnis,Vindicta,Mo & Krill,Dynamo,Pocket,Grey Talon,Paradox,Kelvin
6315150,The Sapphire Flame,Haze,Paradox,Infernus,Bebop,Mo & Krill,Wraith,Warden,Grey Talon,Seven,Pocket,Shiv,Vindicta
6315151,The Sapphire Flame,Haze,Grey Talon,Kelvin,Lady Geist,McGinnis,Paradox,Seven,Pocket,Wraith,Warden,Vindicta,Abrams
6315152,The Sapphire Flame,Abrams,Viscous,Wraith,Vindicta,Dynamo,Haze,Paradox,Seven,Warden,McGinnis,Bebop,Infernus
6315153,The Amber Hand,Shiv,Infernus,Paradox,Vindicta,Seven,Bebop,Haze,Pocket,Lash,Wraith,Grey Talon,Ivy
6315154,The Sapphire Flame,Warden,Abrams,Seven,Bebop,McGinnis,Haze,Wraith,Kelvin,Lash,Ivy,Vindicta,Infernus
6315155,The Amber Hand,Wraith,Seven,Lash,Grey Talon,Pocket,Kelvin,Bebop,Haze,Infernus,Shiv,Abrams,Lady Geist
6315157,The Amber Hand,Kelvin,Grey Talon,Abrams,Seven,Vindicta,Bebop,Dynamo,Yamato,McGinnis,Pocket,Mo & Krill,Paradox
6315162,The Sapphire Flame,Bebop,Warden,Dynamo,Haze,McGinnis,Viscous,Paradox,Mo & Krill,Ivy,Seven,Vindicta,Infernus
6315166,The Sapphire Flame,Seven,Vindicta,Abrams,Kelvin,Paradox,McGinnis,Warden,Infernus,Lash,Viscous,Yamato,Wraith
6315167,The Sapphire Flame,Grey Talon,Infernus,Pocket,Seven,Ivy,Vindicta,Haze,Kelvin,Yamato,Mo & Krill,Bebop,Wraith
6315175,The Amber Hand,Lash,Dynamo,Vindicta,Haze,Lady Geist,Mo & Krill,Yamato,Shiv,Infernus,Pocket,Kelvin,Abrams
6315176,The Sapphire Flame,Lady Geist,Wraith,Vindicta,Warden,Haze,Paradox,Bebop,Seven,Pocket,Ivy,Shiv,McGinnis
6315177,The Amber Hand,Lash,Haze,Kelvin,Yamato,Mo & Krill,Viscous,Infernus,Lady Geist,Seven,Bebop,Warden,Dynamo
6315180,The Sapphire Flame,Wraith,Abrams,Seven,Lady Geist,Ivy,Haze,Mo & Krill,Dynamo,McGinnis,Grey Talon,Infernus,Vindicta
6315181,The Amber Hand,Kelvin,Viscous,Pocket,Warden,Shiv,Mo & Krill,Paradox,Seven,Wraith,Haze,Vindicta,Dynamo
6315183,The Amber Hand,Infernus,Dynamo,Wraith,Paradox,Pocket,Seven,McGinnis,Haze,Yamato,Lash,Warden,Vindicta
6315184,The Sapphire Flame,Haze,Warden,Bebop,Lash,Seven,Lady Geist,McGinnis,Viscous,Wraith,Abrams,Grey Talon,Paradox
6315185,The Sapphire Flame,Infernus,Mo & Krill,Seven,Yamato,Haze,Grey Talon,Abrams,Warden,Vindicta,Viscous,McGinnis,Lash
6315186,The Amber Hand,Abrams,Seven,Paradox,Grey Talon,Vindicta,Dynamo,Kelvin,Infernus,Haze,Bebop,Lash,Mo & Krill
6315189,The Sapphire Flame,Haze,Grey Talon,Infernus,Seven,Paradox,Pocket,Lady Geist,Yamato,Vindicta,Bebop,Wraith,Warden
6315190,The Sapphire Flame,Ivy,Mo & Krill,Vindicta,Wraith,McGinnis,Warden,Kelvin,Grey Talon,Haze,Yamato,Infernus,Seven
