matchid,winner,hero_1_A,hero_2_A,hero_3_A,hero_4_A,hero_5_A,hero_6_A,hero_1_B,hero_2_B,hero_3_B,hero_4_B,hero_5_B,hero_6_B
6309701,The Amber Hand,Paradox,Seven,Viscous,Bebop,Shiv,Grey Talon,Vindicta,Haze,Ivy,Yamato,Kelvin,Warden
6309703,The Sapphire Flame,Wraith,Lady Geist,Shiv,Paradox,Seven,Yamato,Vindicta,Lash,McGinnis,Kelvin,Haze,Infernus
6309704,The Amber Hand,Yamato,Warden,Dynamo,McGinnis,Wraith,Abrams,Bebop,Haze,Vindicta,Paradox,Seven,Infernus
6309705,The Amber Hand,Wraith,Vindicta,McGinnis,Seven,Lady Geist,Paradox,Haze,Infernus,Grey Talon,Viscous,Shiv,Dynamo
6309706,The Sapphire Flame,Seven,Wraith,Grey Talon,Mo & Krill,Haze,Vindicta,Lash,Yamato,Shiv,Paradox,Infernus,Bebop
6309708,The Amber Hand,Mo & Krill,Infernus,Grey Talon,McGinnis,Seven,Kelvin,Haze,Lady Geist,Vindicta,Paradox,Viscous,Warden
6309709,The Amber Hand,Seven,Pocket,Bebop,Yamato,Wraith,Kelvin,Haze,Vindicta,Dynamo,Lady Geist,Infernus,Grey Talon
6309712,The Amber Hand,Abrams,Seven,Shiv,Haze,Infernus,Kelvin,Bebop,Pocket,Vindicta,Warden,Viscous,Wraith
6309715,The Sapphire Flame,Vindicta,Infernus,Paradox,Abrams,Dynamo,Seven,Warden,Haze,Pocket,Lady Geist,Lash,McGinnis
6309716,The Sapphire Flame,Dynamo,Infernus,Lash,McGinnis,Ivy,Mo & Krill,Seven,Paradox,Warden,Bebop,Haze,Yamato
6309720,The Sapphire Flame,Paradox,Dynamo,Yamato,McGinnis,Abrams,Pocket,Mo & Krill,Seven,Infernus,Haze,Viscous,Lash
6309722,The Amber Hand,Viscous,Lady Geist,Seven,Haze,Abrams,Grey Talon,Vindicta,Ivy,McGinnis,Lash,Infernus,Wraith
6309726,The Amber Hand,Dynamo,McGinnis,Haze,Seven,Infernus,Vindicta,Kelvin,Wraith,Viscous,Bebop,Shiv,Lady Geist
6309727,The Sapphire Flame,Abrams,McGinnis,Ivy,Infernus,Viscous,Vindicta,Lash,Kelvin,Wraith,Haze,Seven,Bebop
6309728,The Sapphire Flame,Haze,Shiv,Pocket,Vindicta,Infernus,Bebop,Kelvin,Wraith,McGinnis,Lady Geist,Warden,Paradox
6309729,The Sapphire Flame,Infernus,Vindicta,Lash,Lady Geist,Yamato,Shiv,Abrams,Wraith,Haze,Seven,Pocket,McGinnis
6309730,The Amber Hand,Wraith,Grey Talon,Seven,Infernus,Haze,Kelvin,Paradox,Vindicta,Lady Geist,Viscous,Pocket,McGinnis
6309731,The Sapphire Flame,Ivy,Paradox,Grey Talon,Lady Geist,Vindicta,Wraith,McGinnis,Infernus,Pocket,Dynamo,Seven,Haze
6309735,The Sapphire Flame,Vindicta,Grey Talon,Dynamo,Wraith,Kelvin,Warden,McGinnis,Viscous,Seven,Haze,Abrams,Bebop
6309736,The Sapphire Flame,Infernus,Wraith,Pocket,Paradox,Warden,Dynamo,Haze,Mo & Krill,Grey Talon,Abrams,Bebop,Seven
6309737,The Amber Hand,Grey Talon,Wraith,Haze,Dynamo,Seven,Infernus,Viscous,McGinnis,Vindicta,Warden,Paradox,Abrams
6309739,The Amber Hand,Mo & Krill,Haze,Lady Geist,Seven,Yamato,Bebop,Dynamo,Infernus,Wraith,Grey Talon,Kelvin,Lash
6309741,The Sapphire Flame,Infernus,Mo & Krill,Warden,Wraith,Paradox,Viscous,Seven,McGinnis,Kelvin,Vindicta,Grey Talon,Haze
6309743,The Sapphire Flame,Vindicta,Shiv,Pocket,Infernus,Dynamo,Lash,Seven,Viscous,Haze,McGinnis,Paradox,Wraith
6309744,The Sapphire Flame,Haze,Warden,Vindicta,Yamato,Pocket,Lash,Abrams,Infernus,Seven,Wraith,Kelvin,Bebop
6309746,The Sapphire Flame,Lady Geist,Grey Talon,Lash,Abrams,Bebop,Pocket,Infernus,Seven,Warden,Vindicta,McGinnis,Haze
6309747,The Sapphire Flame,Paradox,Lady Geist,Haze,Ivy,Warden,Viscous,Dynamo,Bebop,Lash,Grey Talon,Infernus,Seven
6309750,The Sapphire Flame,Bebop,McGinnis,Seven,Haze,Abrams,Yamato,Viscous,Vindicta,Paradox,Lady Geist,Wraith,Infernus
6309751,The Amber Hand,Wraith,McGinnis,Seven,Paradox,Shiv,Lady Geist,Mo & Krill,Bebop,Dynamo,Infernus,Abrams,Haze
6309753,The Sapphire Flame,Haze,Paradox,Lash,Yamato,Warden,Seven,Grey Talon,Kelvin,Bebop,McGinnis,Lady Geist,Shiv
6309754,The Amber Hand,Haze,Bebop,Wraith,Lady Geist,Shiv,Ivy,Lash,Paradox,Dynamo,Vindicta,Seven,Yamato
6309756,The Sapphire Flame,McGinnis,Seven,Pocket,Wraith,Dynamo,Infernus,Bebop,Mo & Krill,Yamato,Paradox,Kelvin,Viscous
6309758,The Sapphire Flame,Bebop,Haze,Viscous,Infernus,Yamato,Pocket,Warden,Abrams,Lady Geist,McGinnis,Paradox,Lash
6309759,The Amber Hand,Grey Talon,Mo & Krill,McGinnis,Haze,Wraith,Seven,Shiv,Paradox,Infernus,Lash,Vindicta,Pocket
6309760,The Sapphire Flame,Dynamo,Lash,Warden,Haze,Yamato,Wraith,Infernus,Vindicta,Seven,Pocket,Bebop,Grey Talon
6309763,The Sapphire Flame,Abrams,Lady Geist,Lash,Yamato,Paradox,Warden,Bebop,Vindicta,Kelvin,Haze,Infernus,Ivy
6309765,The Amber Hand,Yamato,Lady Geist,Seven,Infernus,Bebop,Paradox,Grey Talon,Vindicta,McGinnis,Kelvin,Pocket,Dynamo
6309770,The Amber Hand,Infernus,Wraith,Viscous,Paradox,McGinnis,Lash,Haze,Vindicta,Seven,Lady Geist,Yamato,Bebop
6309775,The Sapphire Flame,Grey Talon,Lady Geist,Wraith,Yamato,Dynamo,Pocket,McGinnis,Seven,Infernus,Bebop,Warden,Shiv
6309777,The Sapphire Flame,Wraith,Paradox,Vindicta,Kelvin,Abrams,McGinnis,Dynamo,Bebop,Haze,Seven,Infernus,Warden
6309780,The Sapphire Flame,McGinnis,Warden,Kelvin,Haze,Lady Geist,Bebop,Wraith,Pocket,Lash,Grey Talon,Paradox,Seven
6309783,The Sapphire Flame,Seven,Grey Talon,Bebop,Vindicta,Viscous,Yamato,McGinnis,Wraith,Infernus,Lady Geist,Abrams,Mo & Krill
6309784,The Amber Hand,Grey Talon,Paradox,McGinnis,Lash,Wraith,Infernus,Viscous,Haze,Pocket,Warden,Shiv,Seven
6309785,The Amber Hand,Viscous,Bebop,Paradox,Dynamo,Haze,Ivy,Yamato,Wraith,Vindicta,Seven,Infernus,Warden
6309786,The Amber Hand,Haze,Yamato,Seven,Lady Geist,Lash,Infernus,Viscous,Wraith,Warden,Vindicta,Pocket,Grey Talon
6309788,The Amber Hand,Abrams,Ivy,Vindicta,Bebop,Warden,Dynamo,McGinnis,Infernus,Paradox,Haze,Lash,Seven
6309789,The Sapphire Flame,Ivy,Yamato,Infernus,Mo & Krill,Abrams,Dynamo,Seven,Wraith,Haze,Grey Talon,Lady Geist,Warden
6309790,The Amber Hand,Wraith,Bebop,Lash,Pocket,Kelvin,McGinnis,Infernus,Abrams,Lady Geist,Viscous,Grey Talon,Ivy
6309791,The Amber Hand,Seven,Ivy,Bebop,Dynamo,McGinnis,Viscous,Grey Talon,Lady Geist,Shiv,Wraith,Haze,Infernus
6309794,The Amber Hand,Lash,Ivy,Seven,Grey Talon,Lady Geist,McGinnis,Haze,Shiv,Bebop,Paradox,Infernus,Viscous
6309796,The Sapphire Flame,Infernus,Dynamo,Mo & Krill,Vindicta,Paradox,Grey Talon,Seven,Haze,Shiv,Abrams,Warden,Pocket
6309798,The Amber Hand,McGinnis,Ivy,Vindicta,Kelvin,Bebop,Haze,Wraith,Infernus,Dynamo,Yamato,Seven,Mo & Krill
6309799,The Sapphire Flame,Haze,Vindicta,Wraith,Viscous,Lady Geist,Infernus,Dynamo,Shiv,Seven,Kelvin,Paradox,Abrams
6309800,The Sapphire Flame,Wraith,McGinnis,Haze,Ivy,Viscous,Dynamo,Kelvin,Seven,Lady Geist,Infernus,Grey Talon,Abrams
6309801,The Sapphire Flame,Yamato,Lash,Grey Talon,McGinnis,Seven,Vindicta,Ivy,Haze,Wraith,Kelvin,Pocket,Infernus
6309802,The Sapphire Flame,Viscous,Ivy,Infernus,Warden,Shiv,McGinnis,Seven,Haze,Paradox,Wraith,Bebop,Vindicta
6309803,The Sapphire Flame,Shiv,Haze,Seven,Grey Talon,Wraith,Yamato,Infernus,Vindicta,Lady Geist,McGinnis,Bebop,Pocket
6309804,The Sapphire Flame,Wraith,Abrams,Infernus,Lady Geist,Grey Talon,Warden,Yamato,Haze,Dynamo,Vindicta,Bebop,McGinnis
6309805,The Sapphire Flame,Dynamo,McGinnis,Infernus,Viscous,Vindicta,Haze,Paradox,Kelvin,Wraith,Pocket,Grey Talon,Abrams
6309806,The Amber Hand,Pocket,McGinnis,Infernus,Kelvin,Seven,Viscous,Paradox,Haze,Shiv,Yamato,Wraith,Vindicta
6309809,The Sapphire Flame,Grey Talon,Haze,Lady Geist,Ivy,Yamato,Abrams,Infernus,McGinnis,Seven,Pocket,Kelvin,Wraith
6309810,The Amber Hand,Vindicta,Viscous,Seven,Pocket,Wraith,Haze,Infernus,Yamato,McGinnis,Bebop,Lash,Shiv
6309811,The Sapphire Flame,Grey Talon,Infernus,Lash,Abrams,Wraith,Vindicta,Mo & Krill,Haze,Ivy,Lady Geist,Seven,Bebop
6309812,The Sapphire Flame,Haze,Ivy,Wraith,Lash,McGinnis,Infernus,Vindicta,Lady Geist,Pocket,Kelvin,Seven,Warden
6309813,The Amber Hand,Yamato,McGinnis,Seven,Viscous,Bebop,Haze,Shiv,Dynamo,Wraith,Lady Geist,Ivy,Pocket
6309814,The Amber Hand,Wraith,Seven,Lash,McGinnis,Haze,Viscous,Mo & Krill,Infernus,Yamato,Vindicta,Lady Geist,Dynamo
6309817,The Sapphire Flame,Ivy,Mo & Krill,Vindicta,Infernus,Paradox,Abrams,Bebop,Warden,Kelvin,Haze,Viscous,Seven
6309819,The Sapphire Flame,Infernus,Wraith,McGinnis,Viscous,Shiv,Vindicta,Bebop,Seven,Mo & Krill,Yamato,Lash,Haze
6309820,The Amber Hand,Seven,Haze,Yamato,Grey Talon,McGinnis,Vindicta,Paradox,Kelvin,Wraith,Bebop,Shiv,Dynamo
6309821,The Amber Hand,Paradox,Pocket,Seven,McGinnis,Wraith,Viscous,Infernus,Vindicta,Shiv,Haze,Dynamo,Kelvin
6309822,The Sapphire Flame,Seven,Grey Talon,Mo & Krill,Bebop,Wraith,McGinnis,Haze,Abrams,Warden,Yamato,Viscous,Lady Geist
6309823,The Amber Hand,Yamato,Ivy,Seven,Shiv,Haze,Kelvin,Pocket,Infernus,Abrams,Vindicta,Wraith,Warden
6309824,The Amber Hand,Ivy,Kelvin,Wraith,Warden,Grey Talon,Lady Geist,Lash,Dynamo,Haze,Seven,McGinnis,Infernus
6309827,The Sapphire Flame,Paradox,Abrams,Wraith,Lash,Pocket,Infernus,Seven,Vindicta,Haze,Warden,Viscous,McGinnis
6309831,The Amber Hand,Vindicta,Seven,McGinnis,Lady Geist,Bebop,Infernus,Warden,Grey Talon,Haze,Lash,Abrams,Dynamo
6309832,The Amber Hand,Lady Geist,Infernus,Abrams,McGinnis,Seven,Ivy,Shiv,Bebop,Haze,Warden,Vindicta,Kelvin
6309837,The Sapphire Flame,Viscous,Warden,Lady Geist,McGinnis,Vindicta,Infernus,Haze,Seven,Pocket,Shiv,Lash,Grey Talon
6309840,The Amber Hand,Abrams,Seven,Warden,Viscous,Paradox,Grey Talon,Vindicta,Bebop,Ivy,Lady Geist,Infernus,McGinnis
6309842,The Amber Hand,Ivy,Wraith,Yamato,Kelvin,Mo & Krill,Pocket,Bebop,McGinnis,Haze,Vindicta,Grey Talon,Dynamo
6309844,The Sapphire Flame,Viscous,Lady Geist,Vindicta,Bebop,Infernus,Pocket,Kelvin,Abrams,Lash,Haze,Seven,Wraith
6309846,The Amber Hand,Abrams,Lady Geist,Kelvin,Grey Talon,Seven,Bebop,Paradox,Ivy,Vindicta,Infernus,McGinnis,Wraith
6309847,The Amber Hand,Yamato,Bebop,Pocket,Infernus,Abrams,Kelvin,McGinnis,Seven,Grey Talon,Haze,Mo & Krill,Vindicta
6309848,The Sapphire Flame,Abrams,Seven,Wraith,Lady Geist,Warden,Dynamo,Paradox,McGinnis,Pocket,Viscous,Bebop,Grey Talon
6309849,The Amber Hand,Lady Geist,Dynamo,Paradox,Pocket,Yamato,Vindicta,Wraith,Abrams,Seven,McGinnis,Warden,Haze
6309850,The Sapphire Flame,Ivy,McGinnis,Wraith,Kelvin,Bebop,Pocket,Abrams,Lady Geist,Infernus,Seven,Haze,Vindicta
6309853,The Amber Hand,Shiv,Yamato,Abrams,Infernus,Seven,Warden,Viscous,Lash,Ivy,Dynamo,Bebop,Mo & Krill
6309857,The Sapphire Flame,Yamato,Infernus,Pocket,Abrams,Vindicta,Lady Geist,Wraith,Lash,Seven,Grey Talon,Haze,Paradox
6309858,The Amber Hand,McGinnis,Infernus,Wraith,Haze,Ivy,Seven,Vindicta,Warden,Bebop,Abrams,Lash,Shiv
6309862,The Sapphire Flame,Wraith,Abrams,Seven,Yamato,Shiv,Infernus,McGinnis,Lady Geist,Grey Talon,Haze,Bebop,Vindicta
6309863,The Amber Hand,McGinnis,Vindicta,Infernus,Warden,Haze,Yamato,Abrams,Shiv,Wraith,Bebop,Seven,Kelvin
6309864,The Sapphire Flame,Infernus,Grey Talon,Haze,Yamato,Vindicta,Warden,Bebop,Wraith,Shiv,Seven,Abrams,Lady Geist
6309865,The Amber Hand,Wraith,Haze,McGinnis,Seven,Shiv,Abrams,Grey Talon,Bebop,Vindicta,Infernus,Dynamo,Yamato
6309866,The Amber Hand,Grey Talon,Infernus,Vindicta,Warden,Lash,Haze,Pocket,Dynamo,Mo & Krill,Shiv,Seven,Abrams
6309867,The Sapphire Flame,Wraith,Seven,Bebop,Haze,Lady Geist,Paradox,Mo & Krill,Dynamo,Grey Talon,Infernus,Vindicta,McGinnis
6309868,The Sapphire Flame,Seven,Grey Talon,Vindicta,Mo & Krill,McGinnis,Lady Geist,Abrams,Infernus,Haze,Wraith,Viscous,Bebop
6309869,The Sapphire Flame,Grey Talon,McGinnis,Kelvin,Infernus,Bebop,Haze,Dynamo,Yamato,Viscous,Seven,Mo & Krill,Vindicta
6309870,The Sapphire Flame,Shiv,Vindicta,Seven,Paradox,Wraith,Warden,Grey Talon,Infernus,Yamato,Kelvin,Bebop,Haze
6309871,The Amber Hand,Warden,Bebop,Paradox,Lady Geist,Vindicta,Grey Talon,Seven,McGinnis,Abrams,Infernus,Haze,Wraith
6309872,The Sapphire Flame,Paradox,Bebop,Shiv,Wraith,Haze,Pocket,Lash,Seven,Infernus,Mo & Krill,Viscous,Vindicta
6309873,The Sapphire Flame,Wraith,Yamato,Shiv,Vindicta,Seven,Bebop,Infernus,Grey Talon,Lash,Abrams,Viscous,Haze
6309874,The Sapphire Flame,Abrams,Grey Talon,Warden,Viscous,Lady Geist,Vindicta,Kelvin,Bebop,Paradox,Haze,Wraith,Seven
6309875,The Sapphire Flame,Haze,McGinnis,Bebop,Grey Talon,Warden,Dynamo,Wraith,Yamato,Seven,Lady Geist,Lash,Paradox
6309876,The Sapphire Flame,Pocket,Dynamo,Lady Geist,Infernus,Haze,Shiv,Seven,Grey Talon,Wraith,Lash,Mo & Krill,Bebop
6309877,The Amber Hand,Yamato,Bebop,Grey Talon,Vindicta,Lash,Haze,Warden,Shiv,Viscous,Wraith,Lady Geist,Seven
6309881,The Sapphire Flame,Grey Talon,Viscous,Ivy,Paradox,Warden,Lady Geist,Infernus,Abrams,Seven,Haze,Bebop,Wraith
6309883,The Sapphire Flame,Vindicta,Mo & Krill,Wraith,Yamato,Abrams,Ivy,McGinnis,Warden,Haze,Infernus,Pocket,Seven
6309884,The Sapphire Flame,Infernus,Wraith,Haze,Seven,Ivy,Vindicta,Viscous,Lady Geist,Bebop,McGinnis,Grey Talon,Shiv
6309885,The Amber Hand,Shiv,Wraith,Lady Geist,Pocket,Seven,Yamato,Viscous,Haze,Vindicta,Grey Talon,Infernus,Bebop
6309886,The Sapphire Flame,Infernus,Abrams,Bebop,Vindicta,Wraith,Grey Talon,Haze,Viscous,Pocket,Seven,Warden,Shiv
6309887,The Amber Hand,Abrams,Seven,Wraith,Grey Talon,Kelvin,Haze,Bebop,Infernus,Pocket,Lash,McGinnis,Vindicta
6309888,The Amber Hand,Seven,Haze,Infernus,Grey Talon,Vindicta,Warden,McGinnis,Viscous,Abrams,Ivy,Lady Geist,Yamato
6309889,The Amber Hand,Grey Talon,Abrams,Infernus,Kelvin,Wraith,McGinnis,Seven,Vindicta,Shiv,Lady Geist,Haze,Bebop
6309893,The Sapphire Flame,Seven,Grey Talon,Vindicta,Dynamo,Lady Geist,Wraith,Bebop,Kelvin,Haze,Pocket,Infernus,Ivy
6309894,The Amber Hand,Yamato,Lady Geist,Lash,Wraith,Seven,McGinnis,Bebop,Paradox,Infernus,Abrams,Haze,Vindicta
6309895,The Amber Hand,Kelvin,Dynamo,Abrams,Infernus,Haze,Seven,Grey Talon,Shiv,Ivy,Wraith,Yamato,Vindicta
6309896,The Sapphire Flame,Warden,Bebop,Seven,Vindicta,Dynamo,Infernus,Lady Geist,Abrams,Wraith,Grey Talon,Paradox,Haze
6309897,The Amber Hand,Haze,Infernus,Grey Talon,Shiv,McGinnis,Wraith,Warden,Lady Geist,Vindicta,Seven,Pocket,Mo & Krill
6309900,The Sapphire Flame,Mo & Krill,McGinnis,Haze,Abrams,Warden,Bebop,Wraith,Seven,Dynamo,Viscous,Ivy,Infernus
6309910,The Sapphire Flame,Lady Geist,Pocket,Vindicta,Lash,Grey Talon,Seven,Wraith,Bebop,Haze,Shiv,Yamato,Infernus
6309915,The Sapphire Flame,Wraith,Infernus,Shiv,Bebop,Seven,Haze,Vindicta,Abrams,McGinnis,Yamato,Viscous,Kelvin
6309916,The Amber Hand,Seven,Viscous,Kelvin,Pocket,Vindicta,Haze,Mo & Krill,Shiv,Warden,Lady Geist,Abrams,Infernus
6309918,The Sapphire Flame,Shiv,Bebop,Dynamo,Lash,Kelvin,Haze,Mo & Krill,Pocket,Abrams,Seven,Grey Talon,Infernus
6309920,The Sapphire Flame,Yamato,McGinnis,Infernus,Mo & Krill,Haze,Vindicta,Seven,Warden,Bebop,Wraith,Viscous,Dynamo
6309921,The Sapphire Flame,Pocket,Kelvin,Viscous,Infernus,Grey Talon,Ivy,Wraith,Shiv,Paradox,Haze,Abrams,Bebop
6309922,The Sapphire Flame,Viscous,Seven,Vindicta,Infernus,Wraith,Haze,Grey Talon,McGinnis,Kelvin,Pocket,Yamato,Warden
6309923,The Amber Hand,Wraith,Dynamo,Haze,Infernus,McGinnis,Seven,Bebop,Vindicta,Grey Talon,Abrams,Shiv,Yamato
6309925,The Amber Hand,Warden,Haze,Vindicta,Seven,Bebop,Dynamo,Yamato,Grey Talon,Shiv,Wraith,Infernus,Pocket
6309926,The Amber Hand,Lady Geist,McGinnis,Haze,Ivy,Infernus,Abrams,Bebop,Vindicta,Pocket,Wraith,Seven,Grey Talon
6309932,The Sapphire Flame,Vindicta,Haze,McGinnis,Lady Geist,Bebop,Abrams,Mo & Krill,Shiv,Pocket,Dynamo,Seven,Infernus
6309933,The Amber Hand,Warden,Wraith,Pocket,Paradox,Seven,Shiv,Abrams,Dynamo,Vindicta,Haze,Kelvin,Infernus
6309934,The Sapphire Flame,Abrams,Pocket,Seven,Grey Talon,Vindicta,Haze,Infernus,Bebop,Mo & Krill,Paradox,Dynamo,Ivy
6309938,The Sapphire Flame,McGinnis,Ivy,Seven,Lady Geist,Vindicta,Pocket,Bebop,Infernus,Yamato,Kelvin,Wraith,Haze
6309940,The Amber Hand,Yamato,Abrams,Infernus,Ivy,Haze,Kelvin,Bebop,Warden,Vindicta,Seven,Dynamo,McGinnis
6309941,The Sapphire Flame,Lash,Kelvin,Haze,Infernus,Yamato,Dynamo,Grey Talon,Seven,Abrams,McGinnis,Mo & Krill,Pocket
6309942,The Sapphire Flame,Haze,Vindicta,Grey Talon,Dynamo,Paradox,Viscous,Lash,Kelvin,Lady Geist,McGinnis,Shiv,Seven
6309943,The Sapphire Flame,Paradox,Pocket,Infernus,Haze,Grey Talon,Shiv,Wraith,Vindicta,Seven,Bebop,McGinnis,Ivy
6309944,The Amber Hand,Dynamo,Abrams,Haze,Lady Geist,Grey Talon,Seven,Vindicta,Wraith,McGinnis,Paradox,Bebop,Infernus
6309960,The Sapphire Flame,Wraith,Haze,Kelvin,Infernus,Lady Geist,Pocket,McGinnis,Lash,Abrams,Warden,Yamato,Vindicta
6309962,The Amber Hand,Wraith,Haze,Mo & Krill,Lash,Seven,Bebop,Viscous,Kelvin,Infernus,Shiv,Lady Geist,McGinnis
6309963,The Amber Hand,Wraith,Warden,Seven,Dynamo,Pocket,Paradox,Yamato,Vindicta,Infernus,Haze,Shiv,McGinnis
6309964,The Sapphire Flame,Vindicta,Infernus,Haze,Lash,Wraith,Abrams,Shiv,Warden,Seven,Pocket,Bebop,Viscous
6309965,The Sapphire Flame,Seven,Infernus,McGinnis,Vindicta,Shiv,Abrams,Bebop,Kelvin,Wraith,Haze,Grey Talon,Warden
6309966,The Sapphire Flame,Seven,Haze,Viscous,Yamato,Abrams,Warden,Kelvin,Bebop,McGinnis,Wraith,Vindicta,Dynamo
6309967,The Sapphire Flame,Paradox,Kelvin,Vindicta,Abrams,Seven,Wraith,Pocket,Viscous,Haze,Lash,Infernus,Shiv
6309968,The Sapphire Flame,Seven,Infernus,Viscous,Wraith,Mo & Krill,Vindicta,McGinnis,Abrams,Shiv,Lash,Dynamo,Haze
6309969,The Amber Hand,Lady Geist,Paradox,Bebop,Infernus,Viscous,Abrams,Wraith,Vindicta,Dynamo,Haze,Seven,Grey Talon
6309971,The Amber Hand,Bebop,Vindicta,Shiv,Seven,McGinnis,Abrams,Mo & Krill,Grey Talon,Ivy,Infernus,Haze,Wraith
6309972,The Sapphire Flame,Shiv,McGinnis,Haze,Lash,Bebop,Dynamo,Wraith,Kelvin,Seven,Pocket,Infernus,Paradox
6309973,The Amber Hand,Infernus,Haze,Grey Talon,Viscous,Kelvin,Wraith,Vindicta,Lady Geist,Dynamo,Pocket,Bebop,Seven
6309975,The Amber Hand,Wraith,Grey Talon,Ivy,Viscous,Bebop,Abrams,Haze,Paradox,Infernus,Lady Geist,Warden,Vindicta
6309976,The Sapphire Flame,Yamato,McGinnis,Seven,Paradox,Shiv,Wraith,Lady Geist,Vindicta,Pocket,Infernus,Haze,Lash
6309978,The Amber Hand,Lady Geist,Paradox,Kelvin,Bebop,McGinnis,Viscous,Grey Talon,Wraith,Infernus,Vindicta,Seven,Haze
6309980,The Amber Hand,Yamato,Wraith,Kelvin,Haze,Grey Talon,Lady Geist,Paradox,Seven,Dynamo,McGinnis,Infernus,Vindicta
6309981,The Sapphire Flame,Grey Talon,McGinnis,Warden,Vindicta,Paradox,Haze,Infernus,Seven,Shiv,Wraith,Kelvin,Ivy
6309982,The Amber Hand,Haze,Infernus,Vindicta,Paradox,Seven,Wraith,Lash,Warden,McGinnis,Mo & Krill,Yamato,Bebop
6309984,The Amber Hand,Lady Geist,Abrams,Infernus,Bebop,Yamato,Seven,McGinnis,Haze,Grey Talon,Wraith,Vindicta,Warden
6309991,The Amber Hand,Mo & Krill,Wraith,Viscous,McGinnis,Kelvin,Dynamo,Shiv,Vindicta,Lash,Bebop,Seven,Infernus
6309993,The Sapphire Flame,Vindicta,Infernus,Seven,Dynamo,Haze,Viscous,Kelvin,Wraith,Shiv,Pocket,Warden,Bebop
6309994,The Sapphire Flame,Infernus,Haze,Kelvin,Grey Talon,Vindicta,Wraith,Yamato,Seven,Paradox,Abrams,McGinnis,Lady Geist
6309996,The Sapphire Flame,Haze,Infernus,Viscous,Kelvin,Vindicta,Grey Talon,Wraith,Abrams,Seven,McGinnis,Lady Geist,Yamato
6309997,The Amber Hand,McGinnis,Kelvin,Pocket,Haze,Seven,Viscous,Vindicta,Wraith,Infernus,Ivy,Lady Geist,Grey Talon
6309998,The Sapphire Flame,Pocket,Dynamo,Haze,Seven,Lash,Wraith,Bebop,Paradox,McGinnis,Abrams,Kelvin,Vindicta
6310001,The Amber Hand,Pocket,Mo & Krill,Yamato,Haze,Abrams,Bebop,Paradox,Lady Geist,Seven,Viscous,Grey Talon,Vindicta
6310002,The Amber Hand,Viscous,Pocket,Mo & Krill,Shiv,Bebop,McGinnis,Infernus,Wraith,Seven,Warden,Vindicta,Grey Talon
6310004,The Sapphire Flame,Paradox,McGinnis,Infernus,Grey Talon,Bebop,Warden,Viscous,Seven,Dynamo,Abrams,Ivy,Haze
6310010,The Sapphire Flame,Lady Geist,McGinnis,Paradox,Seven,Vindicta,Grey Talon,Bebop,Infernus,Wraith,Warden,Shiv,Haze
6310011,The Sapphire Flame,Yamato,Infernus,Ivy,Lash,Haze,Warden,Shiv,Dynamo,Seven,Wraith,Paradox,McGinnis
6310012,The Sapphire Flame,Kelvin,McGinnis,Dynamo,Vindicta,Warden,Wraith,Pocket,Haze,Seven,Mo & Krill,Bebop,Lady Geist
6310016,The Sapphire Flame,Ivy,Mo & Krill,Infernus,Lady Geist,Dynamo,Haze,Yamato,Viscous,Lash,Bebop,Seven,Wraith
6310017,The Amber Hand,Vindicta,Mo & Krill,Abrams,Grey Talon,Ivy,McGinnis,Bebop,Wraith,Seven,Lady Geist,Lash,Viscous
6310018,The Amber Hand,Lady Geist,Grey Talon,Wraith,Haze,Warden,Paradox,Vindicta,Pocket,Seven,Infernus,Yamato,Ivy
6310020,The Amber Hand,Haze,Grey Talon,Lash,Warden,Infernus,Seven,Lady Geist,Bebop,Abrams,Wraith,Pocket,Yamato
6310023,The Amber Hand,Kelvin,Warden,Infernus,Bebop,McGinnis,Seven,Yamato,Wraith,Haze,Dynamo,Shiv,Grey Talon
6310026,The Amber Hand,Infernus,Paradox,Haze,Pocket,Lady Geist,Viscous,Ivy,Seven,Grey Talon,Vindicta,Yamato,McGinnis
6310027,The Sapphire Flame,Grey Talon,Kelvin,Wraith,Seven,Mo & Krill,Lady Geist,Yamato,Warden,Bebop,Shiv,Infernus,Dynamo
6310028,The Sapphire Flame,Grey Talon,Vindicta,Yamato,Infernus,Lady Geist,Bebop,Haze,Seven,Shiv,Lash,Wraith,Abrams
6310029,The Sapphire Flame,Yamato,Kelvin,Wraith,Pocket,Haze,Lash,Dynamo,Grey Talon,Seven,Viscous,Warden,Vindicta
6310030,The Sapphire Flame,Vindicta,Bebop,Dynamo,McGinnis,Grey Talon,Seven,Lady Geist,Mo & Krill,Warden,Shiv,Kelvin,Haze
6310034,The Amber Hand,Haze,Bebop,Vindicta,Wraith,Seven,McGinnis,Lady Geist,Dynamo,Grey Talon,Abrams,Mo & Krill,Infernus
6310035,The Amber Hand,Wraith,Vindicta,Shiv,Paradox,Lady Geist,Bebop,Seven,Ivy,Haze,Grey Talon,Infernus,Warden
6310036,The Sapphire Flame,Yamato,Pocket,Vindicta,McGinnis,Seven,Paradox,Haze,Grey Talon,Wraith,Lady Geist,Shiv,Infernus
6310037,The Amber Hand,Haze,Lash,Lady Geist,Warden,Abrams,Infernus,Yamato,Wraith,Vindicta,Seven,McGinnis,Kelvin
6310038,The Amber Hand,Warden,Paradox,Abrams,Seven,Kelvin,Mo & Krill,Vindicta,Lady Geist,Infernus,Yamato,McGinnis,Wraith
