matchid,duration,winner,hero_1_A,hero_2_A,hero_3_A,hero_4_A,hero_5_A,hero_6_A,hero_1_B,hero_2_B,hero_3_B,hero_4_B,hero_5_B,hero_6_B
6425271,16:50,1,mo & krill,mcginnis,shiv,lady geist,yamato,kelvin,wraith,infernus,warden,haze,paradox,seven
6425273,38:43,1,dynamo,bebop,mo & krill,warden,infernus,shiv,abrams,haze,seven,wraith,paradox,pocket
6425276,29:54,1,vindicta,wraith,haze,seven,ivy,kelvin,warden,pocket,lady geist,paradox,grey talon,infernus
6425279,17:34,1,mo & krill,bebop,haze,mcginnis,grey talon,warden,lash,infernus,wraith,kelvin,vindicta,yamato
6425280,33:56,0,warden,wraith,bebop,infernus,grey talon,lash,dynamo,vindicta,abrams,mcginnis,haze,shiv
6425282,20:31,1,vindicta,seven,mo & krill,pocket,abrams,haze,viscous,grey talon,wraith,mcginnis,infernus,warden
6425283,24:40,0,seven,mcginnis,warden,bebop,yamato,shiv,mo & krill,vindicta,haze,abrams,infernus,kelvin
6425284,16:14,0,pocket,seven,wraith,vindicta,warden,abrams,bebop,haze,shiv,kelvin,paradox,infernus
6425285,26:37,0,vindicta,seven,bebop,ivy,pocket,mcginnis,infernus,lady geist,wraith,paradox,yamato,abrams
6425286,41:09,0,seven,lady geist,lash,mcginnis,mo & krill,dynamo,paradox,haze,shiv,warden,vindicta,bebop
6425290,44:06,0,pocket,wraith,seven,infernus,yamato,vindicta,bebop,mcginnis,viscous,shiv,lash,lady geist
6425291,11:29,1,wraith,seven,bebop,shiv,mcginnis,mo & krill,infernus,paradox,haze,vindicta,grey talon,lady geist
6425292,32:35,0,warden,yamato,ivy,mo & krill,seven,mcginnis,wraith,lady geist,dynamo,grey talon,viscous,vindicta
6425293,19:39,1,yamato,haze,lash,mo & krill,pocket,warden,wraith,abrams,bebop,viscous,paradox,seven
6425294,24:16,1,grey talon,yamato,viscous,shiv,paradox,infernus,mo & krill,mcginnis,seven,haze,vindicta,lady geist
6425295,24:30,0,seven,dynamo,mcginnis,shiv,lady geist,vindicta,mo & krill,ivy,pocket,viscous,haze,kelvin
6425296,31:16,0,kelvin,grey talon,wraith,ivy,vindicta,infernus,haze,paradox,seven,pocket,mcginnis,viscous
6425298,20:53,1,lash,wraith,haze,ivy,paradox,kelvin,seven,abrams,infernus,pocket,dynamo,bebop
6425304,46:54,0,kelvin,pocket,haze,mo & krill,paradox,grey talon,lady geist,wraith,warden,shiv,seven,vindicta
6425305,47:30,0,haze,bebop,infernus,seven,grey talon,dynamo,viscous,mcginnis,abrams,mo & krill,wraith,vindicta
6425310,10:54,1,infernus,mcginnis,lady geist,wraith,vindicta,yamato,seven,kelvin,grey talon,abrams,viscous,haze
6425312,37:55,0,infernus,haze,lash,wraith,vindicta,seven,grey talon,abrams,bebop,warden,mcginnis,paradox
6425316,31:04,1,warden,infernus,vindicta,haze,grey talon,viscous,seven,wraith,lash,pocket,ivy,dynamo
6425318,33:17,0,wraith,abrams,paradox,haze,lash,yamato,grey talon,lady geist,seven,vindicta,dynamo,warden
6425319,44:03,1,haze,lash,infernus,vindicta,viscous,mcginnis,yamato,wraith,grey talon,seven,shiv,pocket
6425321,38:39,0,haze,viscous,kelvin,bebop,mo & krill,yamato,dynamo,vindicta,mcginnis,seven,grey talon,shiv
6425322,31:02,0,abrams,shiv,lady geist,yamato,warden,grey talon,vindicta,paradox,haze,seven,pocket,mcginnis
6425324,38:20,0,dynamo,lady geist,warden,infernus,viscous,ivy,grey talon,vindicta,wraith,seven,haze,mcginnis
6425325,25:57,0,pocket,warden,dynamo,grey talon,vindicta,wraith,viscous,lash,abrams,seven,haze,mcginnis
6425331,33:08,1,seven,lady geist,paradox,infernus,abrams,grey talon,mcginnis,bebop,viscous,warden,kelvin,haze
6425333,37:16,1,wraith,haze,kelvin,seven,paradox,infernus,bebop,mcginnis,dynamo,lash,yamato,vindicta
6425336,16:02,0,haze,infernus,paradox,pocket,ivy,viscous,kelvin,lady geist,seven,lash,wraith,bebop
6425342,38:13,0,mo & krill,vindicta,shiv,seven,grey talon,haze,lash,abrams,kelvin,mcginnis,infernus,bebop
6425345,37:10,0,seven,grey talon,mcginnis,vindicta,haze,infernus,dynamo,wraith,lady geist,lash,warden,shiv
6425346,25:17,0,warden,vindicta,infernus,abrams,mcginnis,shiv,grey talon,yamato,seven,viscous,lash,bebop
6425349,35:35,0,vindicta,wraith,abrams,paradox,infernus,pocket,dynamo,haze,viscous,ivy,mcginnis,seven
6425351,27:49,0,mo & krill,vindicta,haze,wraith,mcginnis,yamato,warden,infernus,dynamo,lash,abrams,lady geist
6425354,35:18,0,dynamo,ivy,warden,haze,paradox,mo & krill,infernus,abrams,vindicta,grey talon,seven,mcginnis
6425355,16:03,0,vindicta,grey talon,mcginnis,seven,infernus,yamato,shiv,ivy,viscous,dynamo,haze,wraith
6425356,27:45,0,shiv,vindicta,grey talon,wraith,infernus,warden,paradox,pocket,seven,bebop,viscous,abrams
6425357,30:35,0,lash,wraith,pocket,mcginnis,vindicta,shiv,grey talon,yamato,dynamo,infernus,seven,haze
6425358,38:09,0,lash,seven,haze,dynamo,lady geist,paradox,mo & krill,viscous,grey talon,vindicta,abrams,wraith
6425359,24:45,1,shiv,paradox,haze,yamato,infernus,wraith,dynamo,seven,vindicta,abrams,bebop,mcginnis
6425361,27:23,1,shiv,wraith,infernus,paradox,vindicta,mcginnis,warden,mo & krill,seven,bebop,dynamo,haze
6425363,30:54,0,paradox,vindicta,lady geist,bebop,infernus,haze,wraith,yamato,lash,viscous,warden,seven
6425364,39:58,1,shiv,lash,yamato,viscous,pocket,mo & krill,dynamo,vindicta,abrams,paradox,warden,haze
6425365,25:19,0,abrams,lady geist,wraith,infernus,seven,kelvin,grey talon,yamato,vindicta,ivy,warden,mo & krill
6425366,40:03,1,vindicta,wraith,kelvin,abrams,mo & krill,lady geist,haze,mcginnis,lash,pocket,seven,viscous
6425374,27:44,0,lady geist,pocket,vindicta,grey talon,dynamo,abrams,haze,mcginnis,infernus,wraith,seven,lash
6425376,44:49,0,haze,warden,grey talon,shiv,abrams,lady geist,infernus,seven,vindicta,paradox,wraith,mcginnis
6425378,37:16,0,vindicta,dynamo,abrams,bebop,mcginnis,lady geist,wraith,warden,lash,yamato,infernus,seven
6425379,19:56,0,bebop,dynamo,abrams,infernus,seven,kelvin,yamato,paradox,haze,wraith,warden,grey talon
6425388,18:44,1,seven,wraith,dynamo,haze,bebop,abrams,warden,kelvin,paradox,viscous,grey talon,mo & krill
6425389,22:08,0,shiv,wraith,viscous,vindicta,bebop,ivy,kelvin,seven,lady geist,yamato,mcginnis,paradox
6425390,37:12,1,paradox,abrams,ivy,bebop,wraith,mo & krill,infernus,viscous,seven,haze,vindicta,kelvin
6425391,36:30,0,seven,bebop,wraith,infernus,vindicta,grey talon,pocket,haze,shiv,abrams,mcginnis,yamato
6425392,40:06,0,paradox,mo & krill,dynamo,mcginnis,viscous,grey talon,shiv,lady geist,haze,infernus,seven,abrams
6425397,29:39,0,seven,wraith,bebop,kelvin,ivy,lady geist,shiv,lash,mcginnis,viscous,haze,vindicta
6425398,47:54,0,paradox,dynamo,infernus,mcginnis,pocket,shiv,haze,vindicta,grey talon,seven,kelvin,viscous
6425399,31:17,1,yamato,paradox,grey talon,kelvin,mcginnis,wraith,infernus,vindicta,shiv,mo & krill,seven,dynamo
6425400,21:59,0,viscous,kelvin,pocket,bebop,seven,abrams,shiv,haze,mo & krill,lash,wraith,mcginnis
6425401,22:02,1,kelvin,dynamo,lady geist,ivy,mo & krill,grey talon,seven,mcginnis,vindicta,lash,bebop,shiv
6425402,38:40,1,dynamo,warden,vindicta,kelvin,lady geist,paradox,grey talon,wraith,mcginnis,haze,abrams,seven
6425403,45:05,0,haze,wraith,pocket,bebop,seven,lash,paradox,yamato,shiv,mcginnis,abrams,ivy
6425404,35:48,0,lash,haze,kelvin,pocket,grey talon,bebop,vindicta,lady geist,mcginnis,infernus,seven,warden
6425405,23:38,0,pocket,warden,ivy,yamato,haze,bebop,wraith,infernus,seven,mo & krill,paradox,dynamo
6425408,38:17,0,infernus,haze,seven,bebop,ivy,pocket,mcginnis,vindicta,dynamo,yamato,warden,abrams
6425411,17:16,0,warden,seven,bebop,pocket,kelvin,haze,dynamo,abrams,grey talon,ivy,wraith,vindicta
6425412,35:59,0,seven,haze,shiv,ivy,infernus,bebop,vindicta,wraith,viscous,paradox,kelvin,dynamo
6425413,32:27,1,kelvin,abrams,infernus,warden,mcginnis,haze,viscous,seven,bebop,dynamo,vindicta,yamato
6425414,16:18,1,mcginnis,dynamo,grey talon,ivy,vindicta,abrams,warden,bebop,paradox,seven,lady geist,haze
6425420,59:12,0,warden,mcginnis,wraith,bebop,dynamo,lash,shiv,grey talon,haze,abrams,seven,infernus
6425421,51:09,0,ivy,shiv,bebop,viscous,mcginnis,kelvin,pocket,warden,seven,paradox,lady geist,wraith
6425422,42:30,0,paradox,mo & krill,haze,pocket,infernus,abrams,grey talon,kelvin,bebop,vindicta,warden,shiv
6425429,29:57,1,vindicta,warden,mcginnis,haze,dynamo,infernus,seven,mo & krill,yamato,bebop,grey talon,pocket
6425430,32:08,0,vindicta,seven,infernus,wraith,dynamo,haze,lady geist,grey talon,mcginnis,kelvin,warden,lash
6425431,31:39,0,wraith,lash,warden,mo & krill,pocket,seven,bebop,infernus,mcginnis,vindicta,haze,viscous
6425432,18:37,1,yamato,kelvin,viscous,wraith,lady geist,mcginnis,seven,infernus,paradox,vindicta,haze,abrams
6425433,37:15,1,seven,infernus,dynamo,haze,vindicta,bebop,paradox,lady geist,warden,lash,mcginnis,abrams
6425434,45:49,1,lash,infernus,wraith,haze,mcginnis,pocket,kelvin,ivy,seven,warden,vindicta,bebop
6425437,28:14,1,seven,ivy,bebop,pocket,shiv,kelvin,mo & krill,grey talon,yamato,vindicta,lady geist,haze
6425438,38:39,1,bebop,mo & krill,seven,vindicta,mcginnis,pocket,infernus,viscous,wraith,haze,paradox,lady geist
6425439,33:32,0,wraith,bebop,infernus,kelvin,ivy,mo & krill,seven,shiv,vindicta,haze,warden,lady geist
6425441,22:06,1,lady geist,bebop,yamato,kelvin,wraith,lash,pocket,mcginnis,abrams,haze,infernus,seven
6425442,26:25,0,lady geist,mcginnis,pocket,vindicta,shiv,haze,abrams,mo & krill,paradox,dynamo,warden,grey talon
6425443,41:31,1,ivy,seven,lash,infernus,mcginnis,warden,mo & krill,wraith,kelvin,yamato,dynamo,haze
6425444,32:10,0,haze,yamato,wraith,shiv,kelvin,seven,warden,mo & krill,lady geist,lash,vindicta,infernus
6425445,42:56,1,infernus,ivy,lady geist,warden,bebop,pocket,yamato,viscous,haze,grey talon,seven,kelvin
6425446,33:19,1,lash,grey talon,infernus,lady geist,paradox,seven,warden,haze,dynamo,mcginnis,pocket,abrams
6425448,30:18,1,mcginnis,bebop,kelvin,lash,shiv,warden,lady geist,yamato,abrams,viscous,infernus,wraith
6425449,42:49,0,paradox,bebop,mo & krill,pocket,seven,haze,abrams,lash,kelvin,lady geist,yamato,viscous
6425450,43:34,0,pocket,bebop,infernus,viscous,ivy,seven,haze,abrams,wraith,mo & krill,warden,paradox
6425452,20:47,0,mcginnis,haze,viscous,warden,shiv,wraith,seven,yamato,infernus,grey talon,bebop,lash
6425456,36:56,1,warden,viscous,abrams,lash,bebop,haze,pocket,yamato,grey talon,paradox,ivy,kelvin
6425457,47:39,1,lash,haze,bebop,yamato,viscous,pocket,vindicta,seven,shiv,mcginnis,infernus,grey talon
6425458,41:20,0,infernus,wraith,yamato,viscous,bebop,haze,ivy,seven,paradox,warden,vindicta,abrams
6425459,39:28,0,haze,seven,wraith,lash,pocket,infernus,dynamo,abrams,shiv,kelvin,bebop,mo & krill
6425460,31:39,1,seven,paradox,ivy,grey talon,dynamo,vindicta,lady geist,mo & krill,haze,bebop,infernus,shiv
6425466,51:57,0,wraith,bebop,infernus,lash,dynamo,grey talon,lady geist,kelvin,paradox,vindicta,seven,viscous
6425467,39:18,0,abrams,haze,mcginnis,infernus,warden,dynamo,shiv,lash,vindicta,lady geist,paradox,seven
6425468,39:21,0,warden,paradox,seven,haze,mo & krill,wraith,abrams,bebop,shiv,ivy,infernus,mcginnis
6425469,19:28,1,lash,vindicta,mo & krill,paradox,abrams,wraith,bebop,seven,mcginnis,grey talon,yamato,haze
6425470,33:54,0,lash,bebop,infernus,haze,shiv,seven,warden,paradox,wraith,yamato,viscous,vindicta
6425472,24:52,0,abrams,yamato,haze,grey talon,bebop,vindicta,kelvin,seven,infernus,lash,wraith,ivy
6425480,18:20,0,haze,vindicta,shiv,mcginnis,seven,ivy,infernus,mo & krill,dynamo,grey talon,viscous,bebop
6425481,30:03,0,grey talon,lash,seven,yamato,mcginnis,vindicta,haze,abrams,bebop,kelvin,dynamo,warden
6425482,46:28,1,warden,shiv,vindicta,kelvin,lady geist,pocket,bebop,lash,wraith,mcginnis,seven,mo & krill
6425483,31:38,0,haze,dynamo,seven,warden,pocket,infernus,bebop,mcginnis,shiv,grey talon,abrams,wraith
6425489,34:46,1,grey talon,mcginnis,lash,ivy,pocket,kelvin,bebop,viscous,paradox,abrams,seven,infernus
6425490,50:12,1,mcginnis,seven,paradox,bebop,shiv,lash,wraith,yamato,kelvin,warden,haze,infernus
6425491,50:51,1,wraith,yamato,abrams,seven,kelvin,ivy,shiv,pocket,paradox,lash,haze,bebop
6425492,38:20,0,wraith,seven,infernus,lady geist,abrams,warden,kelvin,vindicta,haze,bebop,pocket,ivy
6425493,31:29,0,ivy,abrams,wraith,mo & krill,warden,pocket,vindicta,mcginnis,dynamo,haze,kelvin,seven
6425495,19:14,0,grey talon,haze,mo & krill,dynamo,lady geist,seven,vindicta,infernus,wraith,lash,paradox,pocket
6425499,35:55,1,lash,vindicta,pocket,abrams,ivy,shiv,kelvin,seven,mo & krill,paradox,wraith,viscous
6425500,37:20,1,abrams,seven,wraith,vindicta,warden,pocket,viscous,lash,shiv,haze,kelvin,infernus
6425501,40:33,1,wraith,bebop,warden,ivy,kelvin,grey talon,haze,shiv,infernus,seven,mo & krill,mcginnis
6425502,25:35,1,ivy,vindicta,bebop,pocket,seven,grey talon,haze,wraith,kelvin,lady geist,warden,mcginnis
6425503,44:41,1,pocket,mcginnis,vindicta,grey talon,infernus,yamato,haze,wraith,dynamo,shiv,bebop,abrams
6425505,26:36,0,grey talon,mo & krill,vindicta,haze,seven,infernus,pocket,wraith,warden,bebop,abrams,lady geist
6425506,31:56,1,wraith,lash,vindicta,shiv,mo & krill,infernus,warden,mcginnis,bebop,abrams,seven,paradox
6425507,29:27,1,vindicta,bebop,paradox,haze,seven,lash,infernus,shiv,kelvin,pocket,grey talon,lady geist
6425511,23:45,1,haze,infernus,warden,vindicta,pocket,viscous,abrams,mcginnis,wraith,grey talon,kelvin,seven
6425512,38:52,0,lash,seven,infernus,warden,yamato,bebop,pocket,vindicta,mo & krill,shiv,dynamo,lady geist
6425513,42:06,1,infernus,pocket,wraith,bebop,warden,kelvin,dynamo,grey talon,haze,seven,shiv,mcginnis
6425514,42:17,1,bebop,vindicta,lady geist,shiv,haze,mcginnis,seven,grey talon,wraith,infernus,mo & krill,warden
6425515,40:25,0,pocket,infernus,wraith,grey talon,bebop,seven,shiv,paradox,mcginnis,mo & krill,warden,haze
6425516,27:52,0,seven,vindicta,ivy,kelvin,viscous,mcginnis,infernus,bebop,haze,pocket,warden,lady geist
6425520,31:49,1,ivy,bebop,vindicta,lady geist,seven,grey talon,dynamo,wraith,mcginnis,paradox,kelvin,haze
6425521,32:27,1,lash,pocket,wraith,shiv,haze,grey talon,abrams,mcginnis,warden,seven,kelvin,yamato
6425522,27:07,0,abrams,paradox,viscous,lady geist,warden,yamato,kelvin,grey talon,infernus,wraith,vindicta,haze
6425523,42:00,1,mo & krill,haze,infernus,paradox,bebop,abrams,lady geist,grey talon,seven,wraith,mcginnis,lash
6425524,33:40,1,ivy,viscous,shiv,abrams,infernus,vindicta,seven,dynamo,lash,lady geist,yamato,haze
6425528,44:45,1,pocket,warden,lash,ivy,shiv,lady geist,yamato,grey talon,haze,seven,vindicta,mcginnis
6425529,39:25,0,bebop,viscous,grey talon,kelvin,abrams,mcginnis,dynamo,wraith,vindicta,paradox,infernus,mo & krill
6425539,22:05,1,ivy,pocket,haze,bebop,mcginnis,warden,vindicta,dynamo,grey talon,wraith,seven,lash
6425542,30:38,0,lady geist,seven,bebop,grey talon,mcginnis,warden,shiv,pocket,wraith,kelvin,dynamo,haze
6425543,27:43,1,seven,haze,grey talon,viscous,mo & krill,lash,warden,mcginnis,shiv,infernus,kelvin,bebop
6425548,41:02,0,mcginnis,wraith,kelvin,yamato,dynamo,haze,paradox,grey talon,viscous,bebop,vindicta,seven
6425550,20:04,0,seven,grey talon,haze,bebop,shiv,warden,vindicta,pocket,ivy,yamato,lady geist,mcginnis
6425551,33:44,0,vindicta,wraith,viscous,warden,bebop,mcginnis,abrams,yamato,kelvin,paradox,dynamo,seven
6425552,20:02,1,abrams,shiv,paradox,vindicta,grey talon,lady geist,haze,wraith,mcginnis,kelvin,bebop,seven
6425554,44:38,1,bebop,abrams,seven,dynamo,warden,paradox,viscous,kelvin,lady geist,haze,infernus,vindicta
6425555,39:01,1,mcginnis,abrams,bebop,lady geist,shiv,wraith,warden,seven,paradox,yamato,infernus,haze
6425558,43:50,1,wraith,vindicta,mcginnis,shiv,abrams,kelvin,bebop,paradox,haze,infernus,viscous,seven
6425559,12:16,0,grey talon,infernus,seven,dynamo,yamato,shiv,bebop,mcginnis,viscous,haze,abrams,vindicta
6425560,23:19,1,vindicta,bebop,ivy,dynamo,infernus,viscous,abrams,grey talon,yamato,mcginnis,seven,haze
6425561,26:38,1,wraith,paradox,haze,vindicta,warden,seven,viscous,ivy,lady geist,abrams,bebop,grey talon
6425562,24:11,0,yamato,grey talon,mo & krill,viscous,vindicta,infernus,kelvin,wraith,haze,seven,pocket,paradox
6425566,22:04,1,abrams,yamato,dynamo,vindicta,wraith,shiv,kelvin,warden,infernus,mcginnis,seven,lady geist
6425567,24:40,0,bebop,wraith,viscous,dynamo,haze,ivy,abrams,mcginnis,kelvin,seven,paradox,shiv
6425568,42:21,0,paradox,haze,mcginnis,shiv,vindicta,dynamo,abrams,viscous,grey talon,infernus,wraith,pocket
6425569,39:03,0,vindicta,dynamo,bebop,warden,ivy,viscous,infernus,wraith,haze,mcginnis,seven,yamato
6425572,16:42,1,vindicta,lady geist,seven,wraith,haze,bebop,mcginnis,mo & krill,dynamo,abrams,shiv,ivy
6425573,39:49,1,kelvin,mcginnis,paradox,wraith,bebop,abrams,mo & krill,seven,vindicta,lash,infernus,haze
6425574,31:05,1,dynamo,infernus,mcginnis,haze,vindicta,bebop,lady geist,lash,abrams,grey talon,yamato,viscous
6425575,28:28,1,mo & krill,warden,dynamo,infernus,shiv,pocket,haze,seven,wraith,abrams,bebop,ivy
6425577,50:13,0,ivy,vindicta,seven,grey talon,haze,yamato,bebop,mo & krill,mcginnis,dynamo,pocket,kelvin
6425579,38:07,1,pocket,viscous,bebop,wraith,mcginnis,vindicta,seven,lash,abrams,yamato,grey talon,dynamo
6425580,15:06,1,lady geist,viscous,mo & krill,vindicta,abrams,seven,grey talon,mcginnis,infernus,dynamo,warden,kelvin
6425581,33:34,1,viscous,bebop,mcginnis,pocket,seven,abrams,grey talon,infernus,ivy,wraith,haze,vindicta
6425582,23:38,0,pocket,dynamo,bebop,seven,haze,lash,grey talon,paradox,abrams,vindicta,warden,infernus
6425583,35:53,1,lash,abrams,wraith,infernus,paradox,viscous,mcginnis,ivy,vindicta,mo & krill,kelvin,grey talon
6425586,37:25,0,pocket,haze,paradox,abrams,yamato,seven,lady geist,shiv,mo & krill,mcginnis,ivy,infernus
6425592,31:50,0,bebop,kelvin,vindicta,seven,lady geist,mo & krill,pocket,wraith,mcginnis,grey talon,lash,paradox
6425596,31:37,0,mo & krill,seven,bebop,paradox,lady geist,lash,vindicta,kelvin,warden,infernus,shiv,ivy
6425597,35:11,0,wraith,seven,infernus,vindicta,warden,lash,mo & krill,kelvin,grey talon,paradox,lady geist,haze
6425598,39:54,1,infernus,ivy,mcginnis,bebop,grey talon,wraith,seven,warden,viscous,haze,vindicta,kelvin
6425600,19:06,0,dynamo,grey talon,wraith,pocket,seven,abrams,paradox,haze,bebop,vindicta,ivy,mcginnis
6425601,18:34,0,lash,infernus,seven,pocket,vindicta,yamato,haze,bebop,mcginnis,paradox,wraith,lady geist
6425602,41:22,1,bebop,mo & krill,vindicta,haze,lash,grey talon,seven,dynamo,yamato,paradox,mcginnis,lady geist
6425608,48:27,0,lady geist,lash,shiv,wraith,seven,warden,grey talon,dynamo,vindicta,haze,pocket,mcginnis
6425609,29:12,1,seven,haze,infernus,mcginnis,vindicta,abrams,ivy,yamato,paradox,dynamo,warden,pocket
6425610,41:59,1,grey talon,dynamo,yamato,wraith,ivy,kelvin,mcginnis,pocket,seven,haze,warden,viscous
6425611,35:19,0,wraith,infernus,grey talon,vindicta,haze,mo & krill,lady geist,seven,bebop,mcginnis,shiv,abrams
6425612,35:42,0,vindicta,bebop,grey talon,abrams,haze,kelvin,warden,dynamo,viscous,seven,mcginnis,paradox
6425614,19:47,1,haze,lady geist,mo & krill,kelvin,paradox,wraith,abrams,shiv,vindicta,warden,infernus,seven
6425616,36:22,0,paradox,pocket,ivy,wraith,haze,yamato,abrams,grey talon,lady geist,vindicta,viscous,bebop
6425619,28:05,0,seven,vindicta,haze,ivy,kelvin,bebop,paradox,abrams,mcginnis,warden,dynamo,infernus
6425623,38:05,0,lady geist,vindicta,mcginnis,yamato,wraith,bebop,ivy,seven,paradox,viscous,warden,haze
6425624,32:05,1,dynamo,wraith,infernus,mcginnis,seven,vindicta,yamato,grey talon,haze,abrams,kelvin,lady geist
6425627,24:14,0,pocket,mcginnis,yamato,grey talon,seven,abrams,bebop,kelvin,wraith,shiv,viscous,haze
6425628,31:19,0,vindicta,seven,infernus,lady geist,abrams,wraith,paradox,grey talon,warden,kelvin,mo & krill,haze
6425629,32:18,0,seven,bebop,yamato,lash,infernus,vindicta,shiv,mcginnis,ivy,kelvin,abrams,pocket
6425630,41:22,0,seven,kelvin,yamato,ivy,mo & krill,shiv,grey talon,mcginnis,haze,vindicta,lash,lady geist
6425634,29:16,0,vindicta,grey talon,wraith,lash,kelvin,seven,dynamo,paradox,infernus,abrams,yamato,bebop
6425636,22:52,1,lash,haze,mcginnis,wraith,dynamo,vindicta,grey talon,infernus,mo & krill,seven,bebop,viscous
6425637,45:16,1,vindicta,seven,mcginnis,ivy,bebop,abrams,kelvin,infernus,viscous,warden,pocket,paradox
6425638,43:43,1,haze,paradox,ivy,abrams,wraith,infernus,seven,bebop,grey talon,shiv,vindicta,mcginnis
6425639,36:02,1,infernus,warden,ivy,paradox,mcginnis,vindicta,viscous,mo & krill,seven,abrams,haze,bebop
6425640,28:28,0,seven,vindicta,shiv,lash,mo & krill,pocket,lady geist,wraith,yamato,warden,kelvin,infernus
6425641,30:43,1,shiv,seven,vindicta,ivy,lady geist,grey talon,wraith,lash,viscous,kelvin,pocket,haze
6425642,26:37,1,haze,seven,abrams,mcginnis,vindicta,infernus,paradox,wraith,warden,ivy,lady geist,grey talon
6425646,38:30,0,yamato,infernus,vindicta,lash,dynamo,seven,bebop,shiv,warden,haze,mcginnis,pocket
6425652,35:44,1,mo & krill,mcginnis,vindicta,wraith,yamato,abrams,grey talon,seven,infernus,lady geist,haze,lash
6425654,22:12,1,dynamo,wraith,viscous,kelvin,paradox,seven,abrams,haze,vindicta,lash,lady geist,shiv
6425655,36:53,0,haze,shiv,infernus,mcginnis,warden,yamato,dynamo,mo & krill,seven,lash,bebop,ivy
6425657,26:37,1,haze,vindicta,shiv,yamato,lash,dynamo,bebop,kelvin,infernus,mo & krill,wraith,abrams
6425658,31:33,0,bebop,pocket,warden,paradox,haze,lash,mcginnis,vindicta,shiv,seven,ivy,kelvin
6425659,47:33,1,seven,viscous,bebop,infernus,yamato,grey talon,mcginnis,ivy,abrams,lady geist,shiv,mo & krill
6425660,40:04,0,ivy,vindicta,grey talon,mo & krill,dynamo,warden,kelvin,abrams,haze,viscous,bebop,shiv
6425661,36:07,0,lady geist,shiv,infernus,kelvin,wraith,viscous,pocket,warden,haze,mo & krill,mcginnis,lash
6425664,41:58,0,paradox,seven,wraith,kelvin,viscous,bebop,abrams,mo & krill,mcginnis,haze,grey talon,vindicta
6425665,24:07,0,ivy,vindicta,mo & krill,dynamo,viscous,seven,grey talon,abrams,kelvin,pocket,wraith,infernus
6425666,30:22,1,viscous,kelvin,vindicta,seven,paradox,ivy,wraith,infernus,haze,grey talon,mcginnis,lady geist
6425667,30:44,0,lash,haze,infernus,dynamo,warden,pocket,lady geist,vindicta,seven,abrams,paradox,shiv
6425668,18:58,1,mo & krill,haze,seven,paradox,vindicta,wraith,pocket,abrams,ivy,viscous,infernus,shiv
6425671,24:36,0,infernus,pocket,mo & krill,mcginnis,seven,abrams,warden,bebop,shiv,grey talon,kelvin,lash
6425674,35:33,0,warden,viscous,haze,mo & krill,mcginnis,lash,seven,paradox,kelvin,shiv,dynamo,bebop
6425675,30:48,1,lady geist,bebop,infernus,yamato,wraith,abrams,vindicta,seven,ivy,mcginnis,haze,warden
6425677,49:29,0,grey talon,yamato,viscous,lash,haze,seven,paradox,shiv,mo & krill,warden,wraith,vindicta
6425678,42:57,1,shiv,wraith,ivy,vindicta,seven,haze,mcginnis,mo & krill,grey talon,infernus,dynamo,warden
6425679,19:10,1,abrams,seven,vindicta,grey talon,wraith,infernus,haze,warden,shiv,mo & krill,ivy,bebop
6425680,22:34,1,vindicta,haze,shiv,abrams,dynamo,bebop,warden,ivy,grey talon,seven,paradox,infernus
6425681,24:47,0,lady geist,bebop,haze,infernus,ivy,mcginnis,kelvin,mo & krill,grey talon,shiv,wraith,dynamo
6425682,44:47,1,infernus,vindicta,wraith,dynamo,lady geist,paradox,mcginnis,abrams,haze,warden,seven,bebop
6425684,31:43,0,grey talon,mo & krill,seven,vindicta,abrams,mcginnis,infernus,kelvin,wraith,pocket,bebop,haze
